Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006051828075,"3855,45",Опозиційний блок,Мирноградська міська організація,39951441,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009051827534,400,Опозиційний блок,Новогродівська міська організація,39904281,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26055051820165,0,Опозиційний блок,Новогродівська міська організація,39904281,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006053607531,0,Опозиційний блок,Олександрівська районна організація,39908600,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26057053609232,0,Опозиційний блок,Олександрівська районна організація,39908600,Донецька область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,26005300845391,"747,91",Опозиційний блок,Покровська міська організація,39949060,Донецька область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,26000300844988,"1675,08",Опозиційний блок,Покровська районна організація,39926169,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000051830810,0,Опозиційний блок,Селидовська міська організація,39910295,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053609629,0,Опозиційний блок,Слов’янська міська організація,39902834,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053606382,0,Опозиційний блок,Слов’янська районна організація,39923236,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26054053605552,0,Опозиційний блок,Слов’янська районна організація,39923236,Донецька область,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600113642,0,Опозиційний блок,Миколаївська міська організація,39873196,Миколаївська область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053226136,1394,Опозиційний блок,Первомайська міська організація,39874273,Миколаївська область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003053219452,0,Опозиційний блок,Новобузька районна організація,39843072,Миколаївська область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008054635547,"5,61",Опозиційний блок,Кременчуцька міська організація,39966510,Полтавська область,2018-12-31,4,2018,"однакові рахунки, але суми різні. ВТФ?"
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26008054635547,0,Опозиційний блок,Кременчуцька міська організація,39966510,Полтавська область,2018-12-31,4,2018,"однакові рахунки, але суми різні. ВТФ?"
