Дата здійснення платежу з рахунку політичної партії,Найменування банку,Номер розрахункового документа,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Цільове призначення платежу,Код рядка,Сума (грн),Тип бенефіціара,Вид рахунку,Партія,Місцева організація,Код ЄДРПОУ осередку,Номер рахунку,Географічний об’єкт,Квартал,Рік
2017-04-28,невідомий,16,ФОП Лимаренко Г.О.,,,Публікація друкованих матеріалів у ЗМІ,3.2.3,500,ФОП,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-27,невідомий,8,ЧНУ ім. Б.Хмельницького,2125622,"м. Черкаси, б-р Шевченка, 81",Оренда приміщення,3.3.2,200,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-27,невідомий,7,"Філія ПАТ ""НСТУ"" ""Черкас. РД""",40020719,"м. Черкаси, вул. Байди Вишневецького, 35/1",Оплата ефірного часу на телебаченні,3.2.1,6030,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-27,невідомий,6,"Філія ПАТ ""НСТУ"" ""Черкас. РД""",40020720,"м. Черкаси, вул. Байди Вишневецького, 35/1",Виготовлення аудіозаписів,3.1.3,4050,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-27,невідомий,5,"Філія ПАТ ""НСТУ"" ""Черкас. РД""",40020721,"м. Черкаси, вул. Байди Вишневецького, 35/1",Виготовлення аудіозаписів,3.1.3,1620,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-27,невідомий,4,"Філія ПАТ ""НСТУ"" ""Черкас. РД""",40020722,"м. Черкаси, вул. Байди Вишневецького, 35/1",Виготовлення аудіозаписів,3.1.3,"907,2",юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-27,невідомий,3_1,"Філія ПАТ ""НСТУ"" ""Черкас. РД""",40020723,"м. Черкаси, вул. Байди Вишневецького, 35/1",Оплата ефірного часу на радіо,3.2.2,4230,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-27,невідомий,2_1,"Філія ПАТ ""НСТУ"" ""Черкас. РД""",40020724,"м. Черкаси, вул. Байди Вишневецького, 35/1",Оплата ефірного часу на телебаченні,3.2.1,"1447,2",юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-28,невідомий,12,"ПП ""Видавничій Дім""",33684062,"м. Черкаси, вул. Тараскова,10",За розміщення агітації на сайті,3.2.4,500,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-28,невідомий,11,"ПП ""Інфоміст""",40039557,"м. Черкаси, вул.",За розміщення агітації на сайті,3.2.4,500,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-28,невідомий,15,Редакція Шполянського районного телебачення,25208291,,"Черкаська обл., Шполянський р-н, м. Шпола, вул. Крупської,2",3.2.1,306,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2016-02-05,"ПАТ ""ПУМБ”",1,"Товариство з обмеженою відповідальністю ""Бізнес Ліга""",37841639,"м.Київ, вул. академіка Заболотного, буд. 20А",Послуги з організації та проведення конгресу,3.3.9,135000,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-02-08,"ПАТ ""ПУМБ”",1_1,"Товариство з обмеженою відповідальністю ""Бізнес Ліга""",37841639,"м.Київ, вул. академіка Заболотного, буд. 20А",Послуги з організації та проведення конгресу,3.3.9,126000,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-02-09,"ПАТ ""ПУМБ”",1_2,"Товариство з обмеженою відповідальністю ""Бізнес Ліга""",37841639,"м.Київ, вул. академіка Заболотного, буд. 20А",Послуги з організації та проведення конгресу,3.3.9,183000,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-02-29,"АТ ""Райффайзен банк Аваль""",Bn_6,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9",Комісія за вихідні документи,3.3.8,6,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-02-29,"АТ ""Райффайзен банк Аваль""",Bn_7,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за ведення поточних рахунків клієнта ПП ""Прогрес"" в дирек. 26-Київ за період з 29.01.2016 по 28.02.2016, без ПДВ",3.3.8,250,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-02-29,"АТ ""Райффайзен банк Аваль""",Bn_8,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за ведення поточних рахунків клієнта ПП ""Прогрес"" в дирек. 26-Київ за період з 29.02.2016 по 30.03.2016, без ПДВ",3.3.8,250,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-06-16,"ПАТ ""Марфін банк""",4,"ТОВ ""Простор принт""",39202061,,Монтаж/демонтаж рекламного зображення,3.4.2,1800,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-06-30,"АТ ""Райффайзен банк Аваль""",Bn_9,"ПАТ ""Райффайзен Банк Аваль""",14305911,"м. Київ, вул.Лєскова,11",Комісія за вихідні перекази в національній валюті,3.3.8,2,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-06-30,"АТ ""Райффайзен банк Аваль""",Bn_10,"ПАТ ""Райффайзен Банк Аваль""",14305912,"м. Київ, вул.Лєскова,12","Комісія за ведення поточних рахунків клієнта ПП ""Прогрес"" в дирек. 26-Київ за період з 31.05..2016 по 29.06.2016, без ПДВ",3.3.8,250,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-09-30,"АТ ""Райффайзен банк Аваль""",Bn_11,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за ведення поточних рахунків клієнта ППГПР ""В. НАЛИВАЙЧЕНКА СПРАВЕДЛІСТЬ"" в дирек. 26-Київ за період з 07.09.16 по 29.09.16, без ПДВ",3.3.8,250,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-09-30,"ПАТ ""Укрсоцбанк""",01.01.1900,"ТОВ ""Перший біт""",39477371,"м. Київ, вул.Вільямса Академіка, буд.6-Д, оф.43",За програмне забезпечення 1С:Бухгалтерія 8 для України згідно з договором від 30.09.2016 №ПБ/0916/0681 та рахунком-фактурою від 30.09.2016 №050/00000009381. Без ПДВ.,3.3.7,4680,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-09-30,"ПАТ ""Укрсоцбанк""",02.01.1900,"ТОВ ""Перший біт""",39482601,"м. Київ, вул.Вільямса Академіка, буд.6-Д, оф.43","За абонентське обслуговування програмного продукту 1С:Підприємство 8. Тариф ""Базовий+ІТС"" згідно з договором від 30.09.2016 № СЦ/0916/1189 та рахунку-фактури від 30.09.2016 №050/00000009414 в т. ч. ПДВ 1500 грн.",3.3.7,9000,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-09-30,"АТ ""Райффайзен банк Аваль""",03.01.1900,"ТОВ ""Перший біт""",40300567,"м.Київ, вул. Кирилівська, буд.82, оф.256","За Інф.-консульт. посл.:""Бухгалтерський облік для неприбуткових організацій України""на базі платформи 1С:Під.8 (бухгал.облік) зг. з дог. від 30.09.2016 № ТС/0916/0175 та рахунку-фактури від 30.09.2016 №050/00000009382.Без ПДВ",3.5.2,4680,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-09-30,"ПАТ ""Укрсоцбанк""",04.01.1900,"ТОВ ""Перший біт""",39477371,"м. Київ, вул.Вільямса Академіка, буд.6-Д, оф.43","За постачання примірника та оновлень до КП ""M.E.Doc Звітність"" на 12 місяців (локальна версія)(АКЦІЯ) згідно з рахунком-фактурою від 30.09.2016 № 050/00000009378. Без ПДВ.",3.3.7,1260,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-09-30,"АТ ""Райффайзен банк Аваль""",05.01.1900,"ТОВ ""Перший біт""",40300567,"м.Київ, вул. Кирилівська, буд.82, оф.256","За первинний виїзд фахівця для встановлення КП ""M.E.Doc"" та генерування особистих ключів (ЕПЦ) згідно з рахунком-фактурою від 30.09.2016 № 050/00000009379. Без ПДВ.",3.3.7,330,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-09-30,"АТ ""Укрсиббанк""",06.01.1900,"ТОВ ""Центр сертифікації ключів ""Україна""",36865753,"м. Київ, вул. Фрунзе, буд. 102","Сплата за обробку даних та видачу сертифікатів ЕПЦ та постачання КП ""Прогамний комплекс ""Freedom"" з правом використання до закінчення терміну дії відкритого ключа ЕПЦ згідно рахунку №ШКЛ-39688832 від 22..09.2016 в т.ч. ПДВ 2 грн.",3.3.7,192,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-10-31,"АТ ""Райффайзен банк Аваль""",Bn_12,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за вихідні перекази в нац. валюті (Клієнт-Банк) з 30.09.2016 по 30.10.2016 по рахунку № 26000532822 (ЦІАН) 6*2=12 грн., без ПДВ",3.3.8,12,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-10-31,"АТ ""Райффайзен банк Аваль""",Bn_13,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за ведення поточних рахунків клієнта ППГПР ""В. НАЛИВАЙЧЕНКА СПРАВЕДЛІСТЬ"" в дирек. 26-Київ за період з 30.09.2016 по 30.10.2016, без ПДВ",3.3.8,250,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-11-30,"АТ ""Райффайзен банк Аваль""",Bn_14,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","комісія за ведення поіочних рахунків клієнта ППГПР ""В. НАЛИВАЙЧЕНКА СПРАВЕДЛІСТЬ"" в дирек. 26-Київ за період з 31.10.16",3.3.8,250,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-12-30,"АТ ""Райффайзен банк Аваль""",Bn_15,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","комісія за ведення поточних рахунків клієнта ППГПР ""В. НАЛИВАЙЧЕНКА СПРАВЕДЛІСТЬ"" в дирек. 26-Київ за період з 30.11.16",3.3.8,250,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,0,2016
2016-12-06,невідомий,10_1,ФОП Руденко Юрій Іванович,,,Поліграфічні послуги,3.1.1,4687,ФОП,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-06,невідомий,6_1,ФОП Руденко Юрій Іванович,,,Поліграфічні послуги,3.1.1,10420,ФОП,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-08,невідомий,16_1,ФОП Щербина Вадим Юрійович,,,За розміщення зовнішньої реклами,3.4.2,1484,ФОП,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-14,невідомий,24,ФОП Лимаренко Тетяна Олексіївна,,,За розміщення реклами на потралі,3.4.2,500,ФОП,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-16,невідомий,2_2,ФОП Курило О.Б.,,,За передвиборчі матеріали,3.1.1,"6696,5",ФОП,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-05,невідомий,4_1,"Редакція газети ""Колос""",2476008,,Друк статті,3.2.3,1365,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-05,невідомий,3_2,"КП редакція газети ""Тальнівщина""",34522445,,Друк статті,3.2.3,"1583,88",юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-06,невідомий,7_1,"КП редакція газети ""Тальнівщина""",34522445,,Друк статті,3.2.3,"1511,52",юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-06,невідомий,8_1,"Смілянське комунальне видавниче поліграфічне підприємство ""Тясмін""",2469422,,Поліграфічні послуги,3.1.1,5200,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-08,невідомий,11_1,"ТОВ ""Тальнівська районна редакція радіомовлення""",24351885,,Ефірний час,3.2.1,1000,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-08,невідомий,14,Ф-я Нац. Терекомпанії України Черкаська регіональна дирекція,40020719,,Трансляція реклами по обласному радіо,3.2.2,"1166,4",юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-08,невідомий,10_2,"Редакція газети ""Колос""",2476008,,За друк матеріалів,3.2.3,1560,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-08,невідомий,13,Ф-я Нац. Терекомпанії України Черкаська регіональна дирекція,40020719,,Трансляція реклами по обласному радіо,3.2.2,"2332,8",юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-08,невідомий,8_1,Ф-я Нац. Терекомпанії України Черкаська регіональна дирекція,40020719,,Трансляція агітації,3.2.1,"3102,62",юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-08,невідомий,9_1,"ТОВ ""Рекламна група Фламінго""",24359668,,Рекламні послуги (друк),3.1.1,7000,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-09,невідомий,19,"ТОВ ""Редакція газети ""Рідна земля""",38970421,,За друк статті,3.2.3,351,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-09,невідомий,17,"ТОВ ""ТРК Вікка""",21385292,,За трансляцію агітації,3.2.1,"3331,2",юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-12,невідомий,20,"ПП ""Видавничій Дім""",33684062,,За розміщення агітації,3.2.4,500,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-12,невідомий,19_1,"Тальнівський телецентр ""Альфа""",24414290,,За трансляцію ролика,3.2.1,2600,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-12,невідомий,21,"Смілянське комунальне видавниче поліграфічне підприємство ""Тясмін""",2469422,,За друк інф. Бюлетня,3.1.1,2600,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-14,невідомий,25,Ф-я Нац. Терекомпанії України,40020719,,За трансляцію реклами,3.2.2,54,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-14,невідомий,23,"КП редакція газети ""Тальнівщина""",34522445,,За друк статті,3.2.3,"1758,08",юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-15,невідомий,22,"Редакція газети ""Колос""",2476008,,За друк статті,3.2.3,1700,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-12-21,невідомий,26,"ПрАТ ""Комунальник""",3356973,,За послуги автовишки,3.3.9,"94,7",юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-11-24,невідомий,1,"ТОВ ""Тернограф""",24635074,,За друк виборчих листівок,3.1.1,4800,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2016-11-28,невідомий,2_3,"Редакція газети ""Галицький вісник плюс""",37971031,,Політична реклама в газеті,3.2.3,3844,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,0,2016
2017-03-10,"ПАТ ""Комінвестбанк""",5,ФОП Фрайтик Сергій Іванович,2468219233,"Закарпатська обл., Перечинський р-н, с. Туриця, вул. Шевченка, 60",Розміщення реклами на білборді згідно з рахунком від 22.02.2017 №1 та договору від 20.02.17 №20/02.,3.4.2,2400,ФОП,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,1,2017
2017-01-13,"ПАТ ""Кредобанк""",1_3,"ТОВ ""Радіоінформаційний центр ""Незалежність""",20851970,"м. Львів, вул. Кн. Романа, 12",Інформаційні послуги Трансляція вітання з нагоди Нового Року та Різдва Христового,3.2.2,"1527,28",юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,1,2017
2017-01-25,"АТ ""ОТП Банк""",2,"ТОВ ""Ц.І.Т.""",37037811,"м. Київ, вул. Межигірська, буд.5, кв. 18","Консультування з питань інформатизації: надання поновлень конфігурації ""Бух.облік для НПО України"" на базі платформи 1С: Підприємство 8 бухгалтерський облік.",3.5.2,486,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,1,2017
2017-01-31,"АТ ""Райффайзен банк Аваль""",Bn_20,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за вих перекази в нац валюті (Клієнт-Банк) з 30.12.16 по 30.01.17 по рах №26000532822^АН) 2*2=4 грн, без ПДВ",3.3.8,4,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,1,2017
2017-01-31,"АТ ""Райффайзен банк Аваль""",Bn_21,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за ведення поточних рахунків клієнта ППГПР В НАЛИВАЙЧЕН СПРАВЕДЛІСТ в дирек. 26-Київ за період з 30.12.16 по 30.01.17, без ПДВ",3.3.8,250,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,1,2017
2017-02-03,"АТ ""Ощадбанк""",3,"ТОВ ""ВВ Інвест""",32455634,"м. Київ, вул. Старовокзальна, буд. 7В, кв.18",Оренда приміщення за останній місяць згідно умов договору від 27.12.2016 №4.,3.3.2,2220,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,1,2017
2017-02-14,"АТ ""Ощадбанк""",4_1,"ТОВ ""ВВ Інвест""",32455634,"м. Київ, вул. Старовокзальна, буд. 7В, кв.18","Оренда приміщення за січень 2017 згідно умов договору від 27.12.2016 №4, рахунок від 31.01.17 №8.",3.3.2,"2339,2",юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,1,2017
2017-02-28,"АТ ""Райффайзен банк Аваль""",Bn_16,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за вих перекази в нац валюті (Клієнт-Банк) з 31.01.17 по 27.02.17 по рах №26000532822(ЦГЛН) 2*2=4 грн, без ПДВ",3.3.8,4,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,1,2017
2017-02-28,"АТ ""Райффайзен банк Аваль""",Bn_17,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за ведення поточних рахунків клієнта ППГПР В НАЛИВАЙЧЕН СПРАВЕДЛІСТ в дирек. 26-Київ за період з 31.01.17 по 27.02.17, без ПДВ",3.3.8,250,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,1,2017
2017-03-16,"АТ ""Ощадбанк""",6,"ТОВ ""ВВ Інвест""",32455634,"м. Київ, вул. Старовокзальна, буд. 7В, кв.18","Оренда приміщення за лютий 2017 згідно умов договору від 27.12.2016 №4, рахунок від 28.02.17 №74. у т.ч. ПДВ 20% - 393.20 грн.",3.3.2,"2359,2",юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,1,2017
2017-03-31,"АТ ""Райффайзен банк Аваль""",Bn_18,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за вих перекази в нац валюті (Клієнт-Банк) з 28.02.17 по 30.03.17 по рах №26000532822(ЦГЛН) 2*2=4 грн, без ПДВ",3.3.8,4,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,1,2017
2017-03-31,"АТ ""Райффайзен банк Аваль""",Bn_19,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за ведення поточних рахунків клієнта ППГПР В НАЛИВАЙЧЕН СПРАВЕДЛІСТ в дирек. 26-Київ за період з 28.02.17 по 30.03.17, без ПДВ",3.3.8,250,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,1,2017
