Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік,Примітки
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26433051500741,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 198"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432051500021,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 199"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26431051500209,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 201"
"АТ ""Ощадбанк"" ",рахунок виборчого фонду кандидата,26430500729523,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 202"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26430051500114,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 203"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26434051500002,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 204"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26435051400600,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 210"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26433052600826,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 211"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439053000107,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 212"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26436056200379,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 213"
"АТ ""Райффайзен банк Аваль""",рахунок виборчого фонду кандидата,264371000018,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 214"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26430053000861,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 215"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26435052600800,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 216"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26436052600481,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 217"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432052601954,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 220"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439053000839,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 221"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26434052600308,0,"Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,"Поточний, округ № 223"
"ПАТ ""МІБ""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26007030316815,"6198242,83","Блок Петра Порошенка ""Солідарність""",Центральний офіс,21715714,Україна,2019-09-30,3,2019,
"АТ ""Ощадбанк"" ",поточний рахунок,26006300913474,"3710,5","Блок Петра Порошенка ""Солідарність""",Донецька обласна організація,39645186,Донецька область,2019-09-30,3,2019,
"АТ ""Ощадбанк"" ",поточний рахунок,26040300913474,0,"Блок Петра Порошенка ""Солідарність""",Донецька обласна організація,39645186,Донецька область,2019-09-30,3,2019,лікарняні
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055114295,"2317,93","Блок Петра Порошенка ""Солідарність""",Тернопільська обласна організація,39614425,Тернопільська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002052912613,"797,69","Блок Петра Порошенка ""Солідарність""",Кіровоградська обласна організація,39697790,Кіровоградська область,2019-09-30,3,2019,поточний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26100052902581,60000,"Блок Петра Порошенка ""Солідарність""",Кіровоградська обласна організація,39697790,Кіровоградська область,2019-09-30,3,2019,строковий депозит
"ПАТ КБ ""Приватбанк""",поточний рахунок,2600305295881,16000,"Блок Петра Порошенка ""Солідарність""",Кіровоградська обласна організація,39697790,Кіровоградська область,2019-09-30,3,2019,поточний депозит
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007052927788,18000,"Блок Петра Порошенка ""Солідарність""",Кіровоградська обласна організація,39697790,Кіровоградська область,2019-09-30,3,2019,поточний депозит
"АТ ""Ощадбанк"" ",поточний рахунок,26000300890814,"200,9","Блок Петра Порошенка ""Солідарність""",Житомирська обласна організація,39682762,Житомирська область,2019-09-30,3,2019,
"АТ ""Ощадбанк"" ",поточний рахунок,26044300890814,0,"Блок Петра Порошенка ""Солідарність""",Житомирська обласна організація,39682762,Житомирська область,2019-09-30,3,2019,Для соціальних виплат
"АТ ""Укрексімбанк""",поточний рахунок,26045000008600,0,"Блок Петра Порошенка ""Солідарність""",Запорізька обласна організація,39434317,Запорізька область,2019-09-30,3,2019,спец/р фсс твп
"АТ ""Укрексімбанк""",поточний рахунок,26008000005026,"62445,59","Блок Петра Порошенка ""Солідарність""",Запорізька обласна організація,39434317,Запорізька область,2019-09-30,3,2019,поточний
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26421055700432,8,"Блок Петра Порошенка ""Солідарність""",Запорізька обласна організація,39434317,Запорізька область,2019-09-30,3,2019,
"АТ ""Ощадбанк"" ",поточний рахунок,26003300980169,0,"Блок Петра Порошенка ""Солідарність""",Коломийська міська організація,39790251,Івано-Франківська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005056242489,"2901,01","Блок Петра Порошенка ""Солідарність""",Київська міська організація,39154804,Київ,2019-09-30,3,2019,Поточний рахунок
"ПАТ КБ ""Приватбанк""",поточний рахунок,26040056200237,0,"Блок Петра Порошенка ""Солідарність""",Київська міська організація,39154804,Київ,2019-09-30,3,2019,Рахунок для соціальних виплат
"АТ ""Ощадбанк"" ",поточний рахунок,26004300956820,"197,34","Блок Петра Порошенка ""Солідарність""",Київська обласна організація,39495516,Київська область,2019-09-30,3,2019,
"ПАТ ""МІБ""",поточний рахунок,26000010325931,"461,62","Блок Петра Порошенка ""Солідарність""",Київська обласна організація,39495516,Київська область,2019-09-30,3,2019,
"ПАТ ""МІБ""",поточний рахунок,26044010325931,0,"Блок Петра Порошенка ""Солідарність""",Київська обласна організація,39495516,Київська область,2019-09-30,3,2019,соціальний
"АБ ""Південний""",поточний рахунок,26006010004725,"165,74","Блок Петра Порошенка ""Солідарність""",Волинська обласна організація,39402400,Волинська область,2019-09-30,3,2019,поточний
"АБ ""Південний""",поточний рахунок,26040010004725,0,"Блок Петра Порошенка ""Солідарність""",Волинська обласна організація,39402400,Волинська область,2019-09-30,3,2019,спецрахунок для ФСС
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000051523322,"138,12","Блок Петра Порошенка ""Солідарність""",Черкаська обласна організація,39602603,Черкаська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26042051507919,0,"Блок Петра Порошенка ""Солідарність""",Черкаська обласна організація,39602603,Черкаська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,29240051504238,0,"Блок Петра Порошенка ""Солідарність""",Черкаська обласна організація,39602603,Черкаська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009054713048,"304,56","Блок Петра Порошенка ""Солідарність""",Рівненська обласна організація,39757256,Рівненська область,2019-09-30,3,2019,поточний рахунок
"ПАТ КБ ""Приватбанк""",поточний рахунок,26043054707946,0,"Блок Петра Порошенка ""Солідарність""",Рівненська обласна організація,39757256,Рівненська область,2019-09-30,3,2019,Соцстрах.
"ПАТ КБ ""Приватбанк""",поточний рахунок,26046054702335,0,"Блок Петра Порошенка ""Солідарність""",Рівненська обласна організація,39757256,Рівненська область,2019-09-30,3,2019,Соцстрах
"АБ ""Укргазбанк""",поточний рахунок,26001266565,"121,42","Блок Петра Порошенка ""Солідарність""",Чернівецька обласна організація,39692702,Чернівецька область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009052321812,"166,37","Блок Петра Порошенка ""Солідарність""",Хмельницька обласна організація,39545645,Хмельницька область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26048052305907,0,"Блок Петра Порошенка ""Солідарність""",Хмельницька обласна організація,39545645,Хмельницька область,2019-09-30,3,2019,
"ПАТ ""МІБ""",поточний рахунок,26004010318212,"21765,9","Блок Петра Порошенка ""Солідарність""",Львівська обласна організація,39702118,Львівська область,2019-09-30,3,2019,розрахунковий
"ПАТ ""МІБ""",поточний рахунок,26048010318212,0,"Блок Петра Порошенка ""Солідарність""",Львівська обласна організація,39702118,Львівська область,2019-09-30,3,2019,соціальний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053219711,"1493,29","Блок Петра Порошенка ""Солідарність""",Миколаївська обласна організація,26029188,Миколаївська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26041053203743,0,"Блок Петра Порошенка ""Солідарність""",Миколаївська обласна організація,26029188,Миколаївська область,2019-09-30,3,2019,соціальний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053718941,"1273,92","Блок Петра Порошенка ""Солідарність""",Луганська обласна організація,39825996,Луганська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26043053705040,0,"Блок Петра Порошенка ""Солідарність""",Луганська обласна організація,39825996,Луганська область,2019-09-30,3,2019,для соціальних виплат
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002050282114,"145,09","Блок Петра Порошенка ""Солідарність""",Дніпропетровська обласна організація,39795490,Дніпропетровська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26044050222897,0,"Блок Петра Порошенка ""Солідарність""",Дніпропетровська обласна організація,39795490,Дніпропетровська область,2019-09-30,3,2019,рахунок для соцiальних виплат       
"АБ ""Укргазбанк""",поточний рахунок,26003924420903,"1443,01","Блок Петра Порошенка ""Солідарність""",Івано-Франківська обласна організація,39655372,Івано-Франківська область,2019-09-30,3,2019,поточний
"АБ ""Укргазбанк""",поточний рахунок,26042903290223,0,"Блок Петра Порошенка ""Солідарність""",Івано-Франківська обласна організація,39655372,Івано-Франківська область,2019-09-30,3,2019,ФСС з ТВП
"АТ ""Ощадбанк"" ",поточний рахунок,26004300644298,0,"Блок Петра Порошенка ""Солідарність""",Дніпровська міська організація,41146881,Дніпропетровська область,2019-09-30,3,2019,поточний
"АТ ""Ощадбанк"" ",поточний рахунок,26048300644298,0,"Блок Петра Порошенка ""Солідарність""",Дніпровська міська організація,41146881,Дніпропетровська область,2019-09-30,3,2019,соціальний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005050304679,"933,38","Блок Петра Порошенка ""Солідарність""",Дніпровська міська організація,41146881,Дніпропетровська область,2019-09-30,3,2019,поточний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26044050219770,0,"Блок Петра Порошенка ""Солідарність""",Дніпровська міська організація,41146881,Дніпропетровська область,2019-09-30,3,2019,соціальний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055016910,"613,76","Блок Петра Порошенка ""Солідарність""",Сумська обласна організація,39587135,Сумська область,2019-09-30,3,2019,
"ПАТ ""Комінвестбанк""",поточний рахунок,26006015000808,0,"Блок Петра Порошенка ""Солідарність""",Закарпатська обласна організація,39950317,Закарпатська область,2019-09-30,3,2019,поточний
"ПАТ ""Комінвестбанк""",поточний рахунок,26040015000808,0,"Блок Петра Порошенка ""Солідарність""",Закарпатська обласна організація,39950317,Закарпатська область,2019-09-30,3,2019,поточний для отримання цільових коштів
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004054634768,0,"Блок Петра Порошенка ""Солідарність""",Кременчуцька міська організація,39957532,Полтавська область,2019-09-30,3,2019,
"ПАТ ""Банк Восток""",поточний рахунок,26003010325274,"584,85","Блок Петра Порошенка ""Солідарність""",Одеська обласна організація,39607381,Одеська область,2019-09-30,3,2019,поточний рахунок
"ПАТ ""Банк Восток""",поточний рахунок,26047010325274,0,"Блок Петра Порошенка ""Солідарність""",Одеська обласна організація,39607381,Одеська область,2019-09-30,3,2019,рахунок для соцвиплат
"АБ ""Укргазбанк""",поточний рахунок,26000212002144,0,"Блок Петра Порошенка ""Солідарність""",Полтавська міська організація,39962153,Полтавська область,2019-09-30,3,2019,
"АБ ""Укргазбанк""",поточний рахунок,26000279199,"1786,76","Блок Петра Порошенка ""Солідарність""",Полтавська обласна організація,26090791,Полтавська область,2019-09-30,3,2019,
"АБ ""Укргазбанк""",поточний рахунок,26045903291382,0,"Блок Петра Порошенка ""Солідарність""",Полтавська обласна організація,26090791,Полтавська область,2019-09-30,3,2019,соціальний
"ПАТ ""МІБ""",поточний рахунок,UA88380582000026003010318161,"30213,66","Блок Петра Порошенка ""Солідарність""",Вінницька обласна організація,39508645,Вінницька область,2019-09-30,3,2019,поточний рахунок
"ПАТ ""МІБ""",поточний рахунок,UA283805820000026004020318161,"1726,03","Блок Петра Порошенка ""Солідарність""",Вінницька обласна організація,39508645,Вінницька область,2019-09-30,3,2019,поточний рахунок(відкритий 12.09.2019)
"ПАТ ""МІБ""",поточний рахунок,UA653805820000026102030318161,150000,"Блок Петра Порошенка ""Солідарність""",Вінницька обласна організація,39508645,Вінницька область,2019-09-30,3,2019,депозитний рахунок (відкрито 29.08.2019)
"ПАТ ""МІБ""",поточний рахунок,UA48380582000026047010318161,0,"Блок Петра Порошенка ""Солідарність""",Вінницька обласна організація,39508645,Вінницька область,2019-09-30,3,2019,поточний рахунок (ФСС)
"ПАТ ""Мегабанк""",поточний рахунок,2600912063,"150,6","Блок Петра Порошенка ""Солідарність""",Харківська обласна організація,39740347,Харківська область,2019-09-30,3,2019,
"ПАТ ""Мегабанк""",поточний рахунок,2600420063,"253,19","Блок Петра Порошенка ""Солідарність""",Харківська обласна організація,39740347,Харківська область,2019-09-30,3,2019,
"АБ ""Укргазбанк""",поточний рахунок,26001266059,"42268,87","Блок Петра Порошенка ""Солідарність""",Херсонська обласна організація,39438699,Херсонська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004051416683,"24,56","Блок Петра Порошенка ""Солідарність""",Чернігівська обласна організація,39742680,Чернігівська область,2019-09-30,3,2019,Поточний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26053051416968,0,"Блок Петра Порошенка ""Солідарність""",Чернігівська обласна організація,39742680,Чернігівська область,2019-09-30,3,2019,Картковий рахунок
"ПАТ КБ ""Приватбанк""",поточний рахунок,26044051405513,0,"Блок Петра Порошенка ""Солідарність""",Чернігівська обласна організація,39742680,Чернігівська область,2019-09-30,3,2019,Для соціальних виплат
