Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"АТ ""Мегабанк""",Поточний рахунок,№UA703516290000000026007261877,0.00,БАТЬКІВЩИНА,Подільська районна організація,21715393,м.Київ,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA133052990000026073020107140,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA203052990000026001030111035,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA253052990000020683040112619,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA373052990000026070030113815,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA493052990000020635010117830,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA623052990000035704040109422,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA703052990000020682030122007,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA753052990000026047040101033,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA803052990000029095020123660,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA953154050000026005052300224,0.00,БАТЬКІВЩИНА,Летичівська районна організація Хмельницької області,25879275,Хмельницька обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA303154050000026007052308213,81.72,БАТЬКІВЩИНА,Хмельницька районна організація Хмельницької області,25834870,Хмельницька обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA823154050000026005052424133,0.00,БАТЬКІВЩИНА,Старокостянтинівська міська організація Хмельницької області,25834673,Хмельницька обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA873154050000026004060713406,0.00,БАТЬКІВЩИНА,Камʼянець-Подільська районна організація Хмельницької області,25889552,Хмельницька обл.,2021-09-30,3,2021
"Акціонерне товариство комерційний банк ""Приватбанк""",Поточний рахунок,UA573052990000026005030124783,64.00,БАТЬКІВЩИНА,Ставищенська районна організація,26078716,Київська обл.,2021-09-30,3,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA223052990000026007010122684,0.00,БАТЬКІВЩИНА,Вишгородська районна організація,25951149,Київська обл.,2021-09-30,3,2021
"Акціонерне товариство ""Державний ощадний банк України""",Поточний рахунок,UA113226690000026004300264318,0.00,БАТЬКІВЩИНА,Білоцерківська міська організація,25822507,Київська обл.,2021-09-30,3,2021
"АТ""Укргазбанк""Бориспільське відділення №54",Поточний рахунок,UA423204780000026007212004327,0.00,БАТЬКІВЩИНА,Бориспільська міська організація,25951133,Київська обл.,2021-09-30,3,2021
"АТ ""Ощадбанк""",Поточний рахунок,UA543157840000026005300528092,0.00,БАТЬКІВЩИНА,Хмельницька міська організація Хмельницької області,25879370,Хмельницька обл.,2021-09-30,3,2021
"Філія Миколаївське обласне управління АТ""Ощадбанк"" м. Миколаїв",Поточний рахунок,UA223264610000026004300822202,0.00,БАТЬКІВЩИНА,ЗАВОДСЬКА РАЙОННА організація,26029395,Миколаївська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA913133990000026002010203520,0.00,БАТЬКІВЩИНА,Запорізька обласна організація,25766789,Запорізька обл.,2021-09-30,3,2021
"АТ ""КБ ""ГЛОБУС""",Поточний рахунок,UA493805260000002600400123832,0.00,БАТЬКІВЩИНА,Запорізька обласна організація,25766789,Запорізька обл.,2021-09-30,3,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA683052990000026009050016918,505672.89,БАТЬКІВЩИНА,ЧЕРНІГІВСЬКА ОБЛАСНА організація,25785516,Чернігівська обл.,2021-09-30,3,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA283524790000026007052200724,615.00,БАТЬКІВЩИНА,Херсонська міська організація,25801563,Херсонська обл.,2021-09-30,3,2021
"АТ ""Райффайзен Банк""",Поточний рахунок,UA203808050000000026005209741,0.00,БАТЬКІВЩИНА,Тернопільська територіальна обласна організація,25781561,Тернопільська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA213387830000026007055139788,0.00,БАТЬКІВЩИНА,Тернопільська територіальна обласна організація,25781561,Тернопільська обл.,2021-09-30,3,2021
"АТ ""Райффайзен Банк""",Для соціальних виплат,UA783808050000000002604868654,0.00,БАТЬКІВЩИНА,Тернопільська територіальна обласна організація,25781561,Тернопільська обл.,2021-09-30,3,2021
АТ КБ Приватбанк,Поточний рахунок,UA163052990000035707021602451,0.00,БАТЬКІВЩИНА,Черкаська обласна організація,25770087,Черкаська обл.,2021-09-30,3,2021
АТ КБ Приватбанк,Поточний рахунок,UA933052990000026008001609137,4421.33,БАТЬКІВЩИНА,Черкаська обласна організація,25770087,Черкаська обл.,2021-09-30,3,2021
"АТ""Райффайзен Банк Аваль""Базове відділення м.Львів",Поточний рахунок,UA883808050000000026009223347,19487.76,БАТЬКІВЩИНА,ЛЬВІВСЬКА ОБЛАСНА організація,25249083,Львівська обл.,2021-09-30,3,2021
"ПАТ КБ ""ПриватБанк""",поточний,UA193052990000026001045103470,11388.98,БАТЬКІВЩИНА,Кіровоградська обласна організація,24146984,Кіровоградська обл.,2021-09-30,3,2021
"АБ ""Укргазбанк""",Поточний рахунок,UA963204780000026004924426650,579.15,БАТЬКІВЩИНА,Київська обласна організація,21710792,м.Київ,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA623387830000026007055117807,0.00,БАТЬКІВЩИНА,Тернопільська міська організація,25888021,Тернопільська обл.,2021-09-30,3,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA273524790000026007052205592,215712.70,БАТЬКІВЩИНА,ХЕРСОНСЬКА ОБЛАСНА організація,25801864,Херсонська обл.,2021-09-30,3,2021
"Акціонерне товариство комерційний банк ""Приватбанк""",Поточний рахунок,UA433052990000026007050347236,7357.87,БАТЬКІВЩИНА,Дніпропетровська обласна організація,25788756,Дніпропетровська обл.,2021-09-30,3,2021
"Івано-Франківська філія ПАТ АБ ""Укргазбанк"", МФО 320478",Поточний рахунок,UA083204780000000026007300867,195778.20,БАТЬКІВЩИНА,Івано-Франківська обласна організація,25789520,Івано-Франківська обл.,2021-09-30,3,2021
"Івано-Франківська філія ПАТ АБ ""Укргазбанк"", МФО 320478",Поточний рахунок,UA483204780000026042903293899,0.00,БАТЬКІВЩИНА,Івано-Франківська обласна організація,25789520,Івано-Франківська обл.,2021-09-30,3,2021
АТ Мегабанк ,Поточний рахунок,UA373516290000000026007261695,5753.66,БАТЬКІВЩИНА,Полтавська обласна організація,25784681,Полтавська обл.,2021-09-30,3,2021
АТ КБ Приватбанк,Поточний рахунок,:UA563314010000026002300724001,0.00,БАТЬКІВЩИНА,Полтавська обласна організація,25784681,Полтавська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA483154050000026000052404545,0.00,БАТЬКІВЩИНА,Теофіпольська районна організація Хмельницької області,25834657,Хмельницька обл.,2021-09-30,3,2021
"Публічне акціонерне товариство акціонерний банк ""Приватбанк""",Поточний рахунок,UA643034400000026007055517909,237.60,БАТЬКІВЩИНА,Луцька міська організація,25910022,Волинська обл.,2021-09-30,3,2021
"Публічне акціонерне товариство акціонерний банк ""Укргазбанк""",Поточний рахунок,UA853204780000026001924857727,16378.27,БАТЬКІВЩИНА,Волинська обласна організація,25787544,Волинська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA763052990000026001036214237,874.54,БАТЬКІВЩИНА,Голосіївська районна організація,21716820,м.Київ,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA843154050000026002052308575,3689.60,БАТЬКІВЩИНА,Хмельницька обласна організація,22777686,Хмельницька обл.,2021-09-30,3,2021
"Державний ощадний банк України Публічне акціонерне товариство Філія ЧЕРНІВЕЦЬКЕ ОУ АТ""Ощадбанк""",Поточний рахунок,UA303563340000026005300496931,4969.73,БАТЬКІВЩИНА,Чернівецька обласна організація,21436173,Чернівецька обл.,2021-09-30,3,2021
Філія Рівненське ОУ АТ Ощадбанк м.Рівне,Поточний рахунок,UA413333680000026004301975917,1461.09,БАТЬКІВЩИНА,РІВНЕНСЬКА ОБЛАСНА організація,25797672,Рівненська обл.,2021-09-30,3,2021
"Філія ЗОУ АТ ""Ощадбанк""",Поточний рахунок,UA083123560000026003000619517,3062.69,БАТЬКІВЩИНА,ЗАКАРПАТСЬКА ОБЛАСНА організація,25446205,Закарпатська обл.,2021-09-30,3,2021
"АТ ""Укрексімбанк""",Поточний рахунок,UA933223130000026004000045552,3568.00,БАТЬКІВЩИНА,Донецька обласна організація,26502259,Донецька обл.,2021-09-30,3,2021
"ПАТ КБ ""Приватбанк""",Поточний рахунок,UA523354290000026005054005253,0.00,БАТЬКІВЩИНА,Донецька обласна організація,26502259,Донецька обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA803052990000026000046213832,3997.71,БАТЬКІВЩИНА,Київська міська організація,21709458,м.Київ,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA233052990000026006006205743,0.00,БАТЬКІВЩИНА,Київська міська організація,21709458,м.Київ,2021-09-30,3,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""РАЙФФАЙЗЕН БАНК""",Поточний рахунок,UA143808050000000026007135493,1116.25,БАТЬКІВЩИНА,Київська міська організація,21709458,м.Київ,2021-09-30,3,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""РАЙФФАЙЗЕН БАНК""",Поточний рахунок,UA383808050000000026002135487,60.46,БАТЬКІВЩИНА,Київська міська організація,21709458,м.Київ,2021-09-30,3,2021
"ПАТ АБ ""Укргазбанк""",Рахунок для соціальних виплат,UA223204780000026046903289478,0.00,БАТЬКІВЩИНА,Центральний офіс,20069956,Україна,2021-09-30,3,2021
"ПАТ АБ ""Укргазбанк""",Поточний рахунок,UA483204780000026007212001988,627.00,БАТЬКІВЩИНА,Центральний офіс,20069956,Україна,2021-09-30,3,2021
"АТ ""БАНК СІЧ""",Поточний рахунок,UA373808160000026008001201684,0.00,БАТЬКІВЩИНА,Центральний офіс,20069956,Україна,2021-09-30,3,2021
"АТ ""МЕГАБАНК""",Поточний рахунок,UA623516290000000002600426373,0.00,БАТЬКІВЩИНА,Центральний офіс,20069956,Україна,2021-09-30,3,2021
"АТ ""ПРАВЕКС БАНК""","Рахунок для відшкодування витрат, пов’язаних із фінансуванням передвиборної агітації",UA303808380000026008700622652,12589.78,БАТЬКІВЩИНА,Центральний офіс,20069956,Україна,2021-09-30,3,2021
"АТ""МЕГАБАНК""",Бюджетний рахунок,UA363516290000000002604826373,4026295.33,БАТЬКІВЩИНА,Центральний офіс,20069956,Україна,2021-09-30,3,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA973052990000026004010406228,0.45,БАТЬКІВЩИНА,Криворізька міська організація,25840741,Дніпропетровська обл.,2021-06-30,2,2021
"ПАТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA083366770000026007052532962,170.47,БАТЬКІВЩИНА,Снятинська районна організація,33820039,Івано-Франківська обл.,2021-06-30,2,2021
"Філія ГУ АТ ""Ощадбанк"" ТВБВ №10026/0649",Поточний рахунок,UA213226690000026008300277970,0.00,БАТЬКІВЩИНА,Таращанська районна організація,25822878,Київська обл.,2021-06-30,2,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA143052990000026008040103166,0.00,БАТЬКІВЩИНА,Рокитнянська районна організація,26078651,Київська обл.,2021-06-30,2,2021
АТ КБ Приватбанк,Поточний рахунок,UA493375460000026004055019183,0.00,БАТЬКІВЩИНА,ЛЕБЕДИНСЬКА МІСЬКА організація СУМСЬКОЇ ОБЛАСТІ,37261497,Сумська обл.,2021-06-30,2,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA593375460000026009055022131,2986.58,БАТЬКІВЩИНА,СУМСЬКА ОБЛАСНА організація,24011118,Сумська обл.,2021-06-30,2,2021
Філія АТ «Укрексімбанк» у м. Сумах,Поточний рахунок,UA473223130000026004000045604,66074.41,БАТЬКІВЩИНА,СУМСЬКА ОБЛАСНА організація,24011118,Сумська обл.,2021-06-30,2,2021
"ТВБВ№10013/0242філії-Львівське обласне управління АТ""Ощадбанк""",Поточний рахунок,UA813257960000026006300558740,0.00,БАТЬКІВЩИНА,Дрогобицька міська організація,25257295,Львівська обл.,2021-06-30,2,2021
"ПАТ ""МТБ БАНК""",Поточний рахунок,UA833281680000000026004251221,1874.06,БАТЬКІВЩИНА,Одеська міська організація,26133589,Одеська обл.,2021-06-30,2,2021
"ПАТ ""МТБ БАНК""",Поточний рахунок,UA333281680000000026000283851,262.52,БАТЬКІВЩИНА,Одеська обласна організація,25433349,Одеська обл.,2021-06-30,2,2021
"Житомирське відділення АТ ""АЙБОКС БАНК""",Поточний рахунок,UA873223020000026001001929301,5056.67,БАТЬКІВЩИНА,ЖИТОМИРСЬКА ОБЛАСНА організація,25776533,Житомирська обл.,2021-06-30,2,2021
"Філія Рівненське обласне управління АТ ""Ощадбанк""поточний ",Поточний рахунок,UA143333680000026009300025272,0.00,БАТЬКІВЩИНА,ЗДОЛБУНІВСЬКА РАЙОННА організація,25930289,Рівненська обл.,2021-06-30,2,2021
"Філія - Рівненське обласне управління АТ ""Ощадбанк""",Поточний рахунок,UA633333680000000260063012594,0.00,БАТЬКІВЩИНА,САРНЕНСЬКА РАЙОННА організація,25930355,Рівненська обл.,2021-06-30,2,2021
Філія Рівненське обласне управління АТ Ощадбанк,Поточний рахунок,UA023333680000026005300004866,0.00,БАТЬКІВЩИНА,ДУБЕНСЬКА РАЙОННА організація,25930792,Рівненська обл.,2021-06-30,2,2021
"АТ ""КБ ""ПРИВАТБАНК""",Поточний рахунок,UA743206490000026008052679183,0.00,БАТЬКІВЩИНА,Святошинська районна організація,21716010,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA153206490000026008052683834,697.00,БАТЬКІВЩИНА,Дарницька районна організація в м.Києві,21716949,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Спеціальний рахунок,UA553206490000026048052603766,0.00,БАТЬКІВЩИНА,Дарницька районна організація в м.Києві,21716949,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Вкладний (депозитний) рахунок,UA963206490000035701052624608,0.00,БАТЬКІВЩИНА,Дарницька районна організація в м.Києві,21716949,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Вкладний (депозитний) рахунок,UA943206490000036001045001302,57.00,БАТЬКІВЩИНА,Дарницька районна організація в м.Києві,21716949,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA733052990000026005006220785,146.13,БАТЬКІВЩИНА,Соломʼянська районна організація,21716903,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Спеціальний рахунок,UA503052990000026046046203787,0.00,БАТЬКІВЩИНА,Соломʼянська районна організація,21716903,м.Київ,2021-06-30,2,2021
"АТ ""МЕГАБАНК"" ",Поточний рахунок,UA243516290000000002600401255,256387.11,БАТЬКІВЩИНА,Вінницька обласна організація,25511109,Вінницька обл.,2021-06-30,2,2021
"Акціонерне Товариство ""Державний Ощадний Банк України""",Поточний рахунок,UA623226690000026000300390509,0.00,БАТЬКІВЩИНА,Яготинська районна організація,25951156,Київська обл.,2021-06-30,2,2021
"Акціонерне товариство комерційний банк ""Приватбанк""",Українська  гривня,UA133052990000020682050313001,0.00,БАТЬКІВЩИНА,Дніпровська міська організація,25841338,Дніпропетровська обл.,2021-06-30,2,2021
"Акціонерне товариство комерційний банк ""Приватбанк""",Українська  гривня,UA723052990000020681050318375,0.00,БАТЬКІВЩИНА,Дніпровська міська організація,25841338,Дніпропетровська обл.,2021-06-30,2,2021
"Миколаївське ЦРВ АТ ""МЕГАБАНК""",поточний,UA073516290000000002600514663,4234.69,БАТЬКІВЩИНА,Миколаївська обласна організація,23405295,Миколаївська обл.,2021-06-30,2,2021
"Миколаївське РУ АТ КБ ""ПриватБанк""",Поточний рахунок,UA213052990000026007031700740,0.00,БАТЬКІВЩИНА,Миколаївська обласна організація,23405295,Миколаївська обл.,2021-06-30,2,2021
АТ «РАЙФФАЙЗЕН БАНК»,поточний,UA493808050000000026009378667,7832.48,БАТЬКІВЩИНА,ХАРКІВСЬКА ОБЛАСНА організація,25792203,Харківська обл.,2021-06-30,2,2021
"Акціонерне Товариство комерційний Банк ""Приватбанк""",Поточний рахунок,UA383218420000026008053149303,0.00,БАТЬКІВЩИНА,Броварська міська організація Київської області,25951446,Київська обл.,2021-06-30,2,2021
"Акціонерне Товариство комерційний Банк ""Приватбанк""",Поточний рахунок,UA963052990000026003000106335,12.43,БАТЬКІВЩИНА,Броварська міська організація Київської області,25951446,Київська обл.,2021-06-30,2,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA133052990000026003020105640,0.00,БАТЬКІВЩИНА,Білоцерківська районна організація,26002120,Київська обл.,2021-06-30,2,2021
"АТ ""АБ ""РАДАБАНК""",Поточний рахунок,UA033065000000026005300003182,0.00,БАТЬКІВЩИНА,Шевченківська районна організація,21715980,м.Київ,2021-06-30,2,2021
"АБ ""Укргазбанк""Бориспільське відділення №54",Поточний рахунок,UA123204780000026009212004314,0.00,БАТЬКІВЩИНА,Бориспільська районна організація,25951185,Київська обл.,2021-06-30,2,2021
"Акціонерне Товариство Комерційний Банк ""Приватбанк""",Поточний рахунок,UA653052990000026003040102418,0.00,БАТЬКІВЩИНА,Бородянська районна організація,25931580,Київська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA413052990000026001026208929,8714.25,БАТЬКІВЩИНА,Оболонська районна організація в м.Києві,25895860,м.Київ,2021-06-30,2,2021
"АТ ""МЕГАБАНК""",Поточний рахунок,UA213516290000000026004261773,235.35,БАТЬКІВЩИНА,Печерська районна організація в м.Києві,21715915,м.Київ,2021-06-30,2,2021
"АТ ""Мегабанк""",Поточний рахунок,№UA703516290000000026007261877,0.00,БАТЬКІВЩИНА,Подільська районна організація,21715393,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA133052990000026073020107140,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA203052990000026001030111035,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA253052990000020683040112619,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA373052990000026070030113815,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA493052990000020635010117830,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA623052990000035704040109422,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA703052990000020682030122007,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA753052990000026047040101033,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA803052990000029095020123660,0.00,БАТЬКІВЩИНА,Деснянська районна організація в місті Києві,21713603,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA953154050000026005052300224,0.00,БАТЬКІВЩИНА,Летичівська районна організація Хмельницької області,25879275,Хмельницька обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA303154050000026007052308213,81.72,БАТЬКІВЩИНА,Хмельницька районна організація Хмельницької області,25834870,Хмельницька обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA823154050000026005052424133,0.00,БАТЬКІВЩИНА,Старокостянтинівська міська організація Хмельницької області,25834673,Хмельницька обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA873154050000026004060713406,0.00,БАТЬКІВЩИНА,Камʼянець-Подільська районна організація Хмельницької області,25889552,Хмельницька обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA183154050000026001052404469,0.00,БАТЬКІВЩИНА,Камʼянець-Подільська міська організація Хмельницької області,25889575,Хмельницька обл.,2021-06-30,2,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA603052990000026001040114895,0.00,БАТЬКІВЩИНА,Бучанська міська організація,35095489,Київська обл.,2021-06-30,2,2021
"Акціонерне товариство комерційний банк ""Приватбанк""",Поточний рахунок,UA573052990000026005030124783,64.00,БАТЬКІВЩИНА,Ставищенська районна організація,26078716,Київська обл.,2021-06-30,2,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA223052990000026007010122684,0.00,БАТЬКІВЩИНА,Вишгородська районна організація,25951149,Київська обл.,2021-06-30,2,2021
"Акціонерне товариство ""Державний ощадний банк України""",Поточний рахунок,UA113226690000026004300264318,928.34,БАТЬКІВЩИНА,Білоцерківська міська організація,25822507,Київська обл.,2021-06-30,2,2021
"АТ ""Укргазбанк"" Бориспільське відділення№54",Поточний рахунок,№UA423204780000026007212004327,0.00,БАТЬКІВЩИНА,Бориспільська міська організація,25951133,Київська обл.,2021-06-30,2,2021
"АТ ""Ощадбанк""",Поточний рахунок,UA543157840000026005300528092,0.00,БАТЬКІВЩИНА,Хмельницька міська організація Хмельницької області,25879370,Хмельницька обл.,2021-06-30,2,2021
"Філія Миколаївське обласне управління АТ ""Ощадбанк"" м. Миколаїв",Поточний рахунок,UA223264610000026004300822202,0.00,БАТЬКІВЩИНА,ЗАВОДСЬКА РАЙОННА організація,26029395,Миколаївська обл.,2021-06-30,2,2021
"ТВБВ№10013/0179-Філія Львівського обласного управління АТ""Ощадбанк""",Поточний рахунок,UA223257960000026002300562848,0.00,БАТЬКІВЩИНА,Сколівська районна організація,25257125,Львівська обл.,2021-06-30,2,2021
"ТВБВ""10013/0343філії-Львівського обласного управління АТ""Ощадбанк""",Поточний рахунок,UA393257960000026001300573537,0.00,БАТЬКІВЩИНА,Галицька районна організація,25258461,Львівська обл.,2021-06-30,2,2021
"ТВБВ№10013/0226-філіїЛьвівського обласного управління АТ""Ощадбанк""",Поточний рахунок,UA783257960000026007300565356,0.00,БАТЬКІВЩИНА,Камʼянка-Бузька районна організація,25258550,Львівська обл.,2021-06-30,2,2021
"ТВБВ№10013/0276 філії-Львівського обласного управління АТ""Ощадбанк""",Поточний рахунок,UA573257960000026006300564507,0.00,БАТЬКІВЩИНА,Яворівська районна організація,25258975,Львівська обл.,2021-06-30,2,2021
"Публічне акціонерне товариство комерційний банк ""Приватбанк""",Поточний рахунок,UA823034400000026006055512381,0.00,БАТЬКІВЩИНА,Рожищенська районна організація,25909970,Волинська обл.,2021-06-30,2,2021
"Публічне акціонерне товариство комерційний банк ""Приватбанк""",Поточний рахунок,UA723034400000026008055519865,0.00,БАТЬКІВЩИНА,Луцька районна організація,25910105,Волинська обл.,2021-06-30,2,2021
"Публічне акціонерне товариство комерційний банк ""Приватбанк""",Поточний рахунок,UA513034400000026008055506469,0.00,БАТЬКІВЩИНА,Ковельська районна організація,25910097,Волинська обл.,2021-06-30,2,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA683052990000026009050016918,516470.61,БАТЬКІВЩИНА,ЧЕРНІГІВСЬКА ОБЛАСНА організація,25785516,Чернігівська обл.,2021-06-30,2,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA283524790000026007052200724,615.00,БАТЬКІВЩИНА,Херсонська міська організація,25801563,Херсонська обл.,2021-06-30,2,2021
"Філія-Житомирське обласне управління АТ ""Ощадбанк""",Поточний рахунок,UA323116470000026008300968964,0.00,БАТЬКІВЩИНА,Ружинська районна організація Житомирської області,25924290,Житомирська обл.,2021-06-30,2,2021
"Філія-Житомирське обласне управління АТ""Ощадбанк""",Поточний рахунок,UA403116470000026004300949556,0.00,БАТЬКІВЩИНА,Чуднівська районна організація Житомирської області,33811794,Житомирська обл.,2021-06-30,2,2021
АТ КБ Приватбанк,Поточний рахунок,UA163052990000035707021602451,0.00,БАТЬКІВЩИНА,Черкаська обласна організація,25770087,Черкаська обл.,2021-06-30,2,2021
АТ КБ Приватбанк,Поточний рахунок,UA933052990000026008001609137,4421.33,БАТЬКІВЩИНА,Черкаська обласна організація,25770087,Черкаська обл.,2021-06-30,2,2021
"АТ""Райффайзен Банк Аваль""Базове відділення м.Львів",Поточний рахунок,UA883808050000000026009223347,205791.44,БАТЬКІВЩИНА,ЛЬВІВСЬКА ОБЛАСНА організація,25249083,Львівська обл.,2021-06-30,2,2021
"ПАТ КБ ""ПриватБанк""",поточний,UA193052990000026001045103470,169134.60,БАТЬКІВЩИНА,Кіровоградська обласна організація,24146984,Кіровоградська обл.,2021-06-30,2,2021
"АБ ""Укргазбанк""",Поточний рахунок,UA963204780000026004924426650,56598.65,БАТЬКІВЩИНА,Київська обласна організація,21710792,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA623387830000026007055117807,0.00,БАТЬКІВЩИНА,Тернопільська міська організація,25888021,Тернопільська обл.,2021-06-30,2,2021
"АТ ""Райффайзен Банк""",Поточний рахунок,UA203808050000000026005209741,0.00,БАТЬКІВЩИНА,Тернопільська територіальна обласна організація,25781561,Тернопільська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA213387830000026007055139788,0.00,БАТЬКІВЩИНА,Тернопільська територіальна обласна організація,25781561,Тернопільська обл.,2021-06-30,2,2021
"АТ ""Райффайзен Банк""",Для соціальних виплат,UA783808050000000002604868654,0.00,БАТЬКІВЩИНА,Тернопільська територіальна обласна організація,25781561,Тернопільська обл.,2021-06-30,2,2021
