Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік,Примітки
"АТ ""Укрсиббанк""",поточний рахунок,26000567039900,"1828,69","Об’єднання ""Самопоміч""",Львівська міська організація,39378876,Львівська область,2016-12-31,5,2016,
"АТ ""Укрсиббанк""",поточний рахунок,2600584453600,"35773,43","Об’єднання ""Самопоміч""",Львівська обласна організація,38582948,Львівська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26003300503147,"15,42","Об’єднання ""Самопоміч""",Марганецька міська організація,39955179,Дніпропетровська область,2016-12-31,5,2016,
невідомо,поточний рахунок,311114,0,"Об’єднання ""Самопоміч""",Маріупольська міська організація,39955577,Донецька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008055723683,2903,"Об’єднання ""Самопоміч""",Мелітопольська міська організація,39964031,Запорізька область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26000924419520,0,"Об’єднання ""Самопоміч""",Миколаївська міська організація,39925432,Миколаївська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053222865,"14,46","Об’єднання ""Самопоміч""",Миколаївська міська організація,39925432,Миколаївська область,2016-12-31,5,2016,
"ПАТ ""Банк Восток""",поточний рахунок,26007010353673,"2402,58","Об’єднання ""Самопоміч""",Одеська міська організація,39923299,Одеська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26001924419217,0,"Об’єднання ""Самопоміч""",Одеська обласна організація,40565738,Одеська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009054334237,0,"Об’єднання ""Самопоміч""",Одеська обласна організація,40565738,Одеська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008050251729,"82,32","Об’єднання ""Самопоміч""",Павлоградська міська організація,39953496,Дніпропетровська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26000924419218,0,"Об’єднання ""Самопоміч""",Полтавська міська організація,39959676,Полтавська область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26005011698005,"375,1","Об’єднання ""Самопоміч""",Полтавська міська організація,39959676,Полтавська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26002924419216,0,"Об’єднання ""Самопоміч""",Полтавська обласна організація,39995908,Полтавська область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26001011697884,"11,43","Об’єднання ""Самопоміч""",Полтавська обласна організація,39995908,Полтавська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26005924419194,0,"Об’єднання ""Самопоміч""",Рівненська міська організація,39930531,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001054714034,"511,88","Об’єднання ""Самопоміч""",Рівненська міська організація,39930531,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000054717805,"62,25","Об’єднання ""Самопоміч""",Рівненська районна організація,39962689,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005053718053,0,"Об’єднання ""Самопоміч""",Сєвєродонецька міська організація,39957375,Луганська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053615423,"3734,61","Об’єднання ""Самопоміч""",Слов’янська міська організація,39935110,Донецька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008053717028,15,"Об’єднання ""Самопоміч""",Старобільська районна організація,39966070,Луганська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26003924419293,0,"Об’єднання ""Самопоміч""",Сумська міська організація,39915822,Сумська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26000300954126,0,"Об’єднання ""Самопоміч""",Сумська міська організація,39915822,Сумська область,2016-12-31,5,2016,
невідомо,поточний рахунок,311115,0,"Об’єднання ""Самопоміч""",Сумська обласна організація,40782474,Сумська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26007924419051,0,"Об’єднання ""Самопоміч""",Тернопільська обласна організація,39915272,Тернопільська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001055118006,"991,56","Об’єднання ""Самопоміч""",Тернопільська обласна організація,39915272,Тернопільська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26009288727980,"1074,98","Об’єднання ""Самопоміч""",Тиврівська районна організація,39916648,Вінницька область,2016-12-31,5,2016,
невідомо,поточний рахунок,311116,0,"Об’єднання ""Самопоміч""",Токмацька міська організація,39960152,Запорізька область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26001300325699,"88,24","Об’єднання ""Самопоміч""",Тростянецька районна організація,39919738,Вінницька область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26000924419412,0,"Об’єднання ""Самопоміч""",Харківська міська організація,39916469,Харківська область,2016-12-31,5,2016,
"АТ ""Укрсиббанк""",поточний рахунок,26000573196600,"413,97","Об’єднання ""Самопоміч""",Харківська міська організація,39916469,Харківська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26001924419411,0,"Об’єднання ""Самопоміч""",Харківська обласна організація,39916302,Харківська область,2016-12-31,5,2016,
"АТ ""Укрсиббанк""",поточний рахунок,26001573246300,"344,35","Об’єднання ""Самопоміч""",Харківська обласна організація,39916302,Харківська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009052203116,"13092,64","Об’єднання ""Самопоміч""",Херсонська міська організація,39871995,Херсонська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001052202717,0,"Об’єднання ""Самопоміч""",Херсонська обласна організація,39970140,Херсонська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26005924419116,0,"Об’єднання ""Самопоміч""",Хмельницька обласна організація,39935131,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006052300858,"6,08","Об’єднання ""Самопоміч""",Хмельницька обласна організація,39935131,Хмельницька область,2016-12-31,5,2016,
"АТ ""Укрсиббанк""",поточний рахунок,26006530146200,"180039,37","Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",рахунок виборчого фонду кандидата,26430123,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата Семенчинка С.І.
"ПАТ ""Укрсоцбанк""",рахунок виборчого фонду кандидата,26434012040494,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата БрегІна Андрія.
"АТ ""Райффайзен банк Аваль""",рахунок виборчого фонду кандидата,2643273,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата Кириндась О.Б.
"АТ ""Райффайзен банк Аваль""",рахунок виборчого фонду кандидата,2643566,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата Дудар І.М.
"ПАТ ""АКБ ""Конкорд""",рахунок виборчого фонду кандидата,26438201124801,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата Рульова С.М.
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432054300612,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата Батченко
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26434052900862,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата Орлової Юлії Василівни
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26455054700294,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата Жильчук Зоряни
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26430054700385,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата Лепського
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432054700952,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата Мартингок
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26435054700465,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидат Родовенчика Віктора
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26437055300860,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата Карауша Юрія
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432055300951,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата Якимчук Петра
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26435052200011,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата Фисун Артем
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26434500660444,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата Цісарук Наталія
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26420055801315,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,накопичувальний рахунок виборчого фонду Баранів ської районної
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26429055800696,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду Баранівської районної
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26422053600617,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,накопичувальний рахунок виборчого фонду Словянської районної
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26423053600359,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,"поточний рахунок виборчого фонду Словянської районної організації ""Об'єднання""Самопоміч"""
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26424053200192,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,накопичувальний рахунок виборчого фонду Баштанської районно
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26420053200840,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду Баштанської районно
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26420051500469,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,"накониЦуШШЫШЙ (НЯуїШК виборчого фонду Вижницької районної організації політичної партії ""Об'єднання ""Самопоміч"""
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26427051500417,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,"поточній! рНХуНОК виборчого фонду Вижницької районної організації ""Об,еднання""Самопоміч"""
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26428053700462,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,накопичувальний рахунок виборчого фонду Мостиської районної
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26421053700050,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду Мостиської районної
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26426055800172,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,накопичувальний рахунок виборчого фонду Коростишівської районної
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26420055800297,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду Коростишівської районної
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26426052500133,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,накопичувальний рахунок виборчого фонду Тлумацької районної
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26421052500956,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду Тлумацької районної
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26420055301166,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду Немирівської районної
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26428055300868,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,накопичувальний рахунок виборчого фонду Немирівської районної
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26428300311565,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,накопичувальний рахунок виборчого фонду Барської районної організації
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26426302311565,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду Барської районної організації
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26420300639567,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,накопичувальний рахунок виборчого фонду Боршівської районної
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26429301639567,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,поточний рахунок виборчого фонду Боршівської районної
"АБ ""Укргазбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26008924418040,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,
невідомо,поточний рахунок,311117,0,"Об’єднання ""Самопоміч""",Черкаська обласна організація,39219693,Черкаська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26008924419704,0,"Об’єднання ""Самопоміч""",Чернівецька міська організація,39914787,Чернівецька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003051502635,"17464,17","Об’єднання ""Самопоміч""",Чернівецька міська організація,39914787,Чернівецька область,2016-12-31,5,2016,
невідомо,поточний рахунок,311118,0,"Об’єднання ""Самопоміч""",Чернігівська обласна організація,39947849,Чернігівська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006055326037,0,"Об’єднання ""Самопоміч""",Шаргородська районна організація,39956717,Вінницька область,2016-12-31,5,2016,
невідомо,поточний рахунок,311119,0,"Об’єднання ""Самопоміч""",Шосткинська міська організація,39959461,Сумська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,2600300828899,"20,95",Опозиційний блок,Бахмутська районна організація,39907559,Донецька область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26432500446613,0,Опозиційний блок,Бахмутська районна організація,39907559,Донецька область,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата на посаду міського голови (м.Соледар Пластун Є.Ю.)
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26421051800841,0,Опозиційний блок,Бахмутська районна організація,39907559,Донецька область,2016-12-31,5,2016,"накопичувальний рахунок виборчого фонду (ТОПП ""Опозиційний блок"" в Бахмут.р-ні Дон.обл.)"
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26429053601880,0,Опозиційний блок,Бахмутська районна організація,39907559,Донецька область,2016-12-31,5,2016,"поточний рахунок виборчого фонду (ТОПП ""Опозиційний блок"" в Бахмут.р-ні Дон.обл.)"
"ПАТ ""ПУМБ""",поточний рахунок,2600815360,"63,8",Опозиційний блок,Вінницька обласна організація,37618150,Вінницька область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2600614183,"2442,1",Опозиційний блок,Володарська районна організація,39913123,Донецька область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2600813320,"28601,71",Опозиційний блок,Дніпропетровська обласна організація,39750015,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26437050000897,181,Опозиційний блок,Дніпропетровська обласна організація,39750015,Дніпропетровська область,2016-12-31,5,2016,фонд кандидата на посаду Роздорського селищного голови Радчишиной Розалії Миколаївни
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053610066,0,Опозиційний блок,Донецька обласна організація,39751914,Донецька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008055807991,"2985,06",Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26425055800292,0,Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2016-12-31,5,2016,Накопичувальний Поточний (Баранівський р-н)
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26424055800970,0,Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2016-12-31,5,2016,Накопичувальний Поточний (Коростишівський р-н)
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26428055800943,0,Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2016-12-31,5,2016,Накопичувальний Поточний (Олевський р-н)
"АТ ""Комінвестбанк""",поточний рахунок,26003016000800,0,Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2600612837,"63364,53",Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26429300327247,0,Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,2016-12-31,5,2016,накопичувальний
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26428301327247,0,Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2600115305,40,Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,2016-12-31,5,2016,
"АБ ""Кліринговий дім""",поточний рахунок,26008010263,"115,04",Опозиційний блок,Київська міська організація,37311846,Київ,2016-12-31,5,2016,
"АТ ""Місто банк""",поточний рахунок,26006000150575,"25156,28",Опозиційний блок,Київська обласна організація,39756467,Київська область,2016-12-31,5,2016,
"АБ ""Південний""",поточний рахунок,26000010007869,5007,Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053607086,"245,42",Опозиційний блок,Костянтинівська районна організація,39897510,Донецька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26434053600575,0,Опозиційний блок,Костянтинівська районна організація,39897510,Донецька область,2016-12-31,5,2016,поточний рахунок виборчого фонду кандидата на посаду сільського голови Бондар І.А.
"АТ ""Ощадбанк""",поточний рахунок,26008301680625,"48383,95",Опозиційний блок,Луганська обласна організація,39697428,Луганська область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26003011699073,"212,26",Опозиційний блок,Львівська обласна організація,37613126,Львівська область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2600214189,"4882,9",Опозиційний блок,Маріупольська міська організація,39905107,Донецька область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2600313370,0,Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,2016-12-31,5,2016,
"ПАТ ""Банк Восток""",поточний рахунок,26007010349074,"4316,86",Опозиційний блок,Одеська обласна організація,39705145,Одеська область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2600115288,"102,2",Опозиційний блок,Першотравнева районна організація,39929882,Донецька область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26005300845391,"1002,66",Опозиційний блок,Покровська міська організація,39949060,Донецька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007054626513,197,Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26009299493,"8175,91",Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053606382,597,Опозиційний блок,Слов’янська районна організація,39923236,Донецька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26425053600045,0,Опозиційний блок,Слов’янська районна організація,39923236,Донецька область,2016-12-31,5,2016,накопичувальний рахунок виборчого фонду
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26421053600919,0,Опозиційний блок,Слов’янська районна організація,39923236,Донецька область,2016-12-31,5,2016,поточний рахунок виборчого фонду
"АТ ""Ощадбанк""",поточний рахунок,26001300953074,"267,4",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2600915358,"5786,52",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008052302553,1153,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,260058463,"7782,59",Опозиційний блок,Центральний офіс,37120464,Україна,2016-12-31,5,2016,
"АТ ""Місто банк""",поточний рахунок,26008001030506,"6894,2",Опозиційний блок,Центральний офіс,37120464,Україна,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26007011076294,6132,Опозиційний блок,Центральний офіс,37120464,Україна,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26002301144523,"8551,95",Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2600815298,119,Опозиційний блок,Чернівецька обласна організація,39952906,Чернівецька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003051415812,"1019,88",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26439300053370,"162,1",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2016-12-31,5,2016,поточний рахунок виборчого фонду Кандидата на посаду м/голови м.Корюківка Халецького В.В.
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26423051400883,0,Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2016-12-31,5,2016,"накопичувальний рахунок виборчого фонду ТО ПП ""ОБ"" у Носівському р-ні Чернігівської обл."
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26427051400555,0,Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2016-12-31,5,2016,"поточний рахунок виборчого фонду Т О ПП ""ОБ” у Носівському р-ні Чернігівської обл."
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26422051400044,0,Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2016-12-31,5,2016,"накопичувальний рахунок виборчого фонду ТО ПП ""ОБ"" у Сновському р-ні Чернігівської обл."
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26428051400178,0,Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2016-12-31,5,2016,"поточний рахунок виборчого фонду ТО ПП ""ОБ"" у Сновському р-ні Чернігівської обл."
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26009496516,0,Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2016-12-31,5,2016,
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26000496515,"1307,26",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2016-12-31,5,2016,
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26008496517,322248,Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2016-12-31,5,2016,
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26000368825,"725582,34",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26435051400280,"3,6",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26004052728289,7,Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2016-12-31,5,2016,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26427300486790,20,Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2016-12-31,5,2016,
"АТ ""Райффайзен банк Аваль""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26002532154,0,Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2016-12-31,5,2016,
"ПАТ ""МІБ""",поточний рахунок,26003010318161,"5239,58",Блок Петра Порошенка,Вінницька обласна організація,39508645,Вінницька область,2016-09-30,3,2016,
"ПАТ ""МІБ""",поточний рахунок,26100010318161,143000,Блок Петра Порошенка,Вінницька обласна організація,39508645,Вінницька область,2016-09-30,3,2016,
"АБ ""Південний""",поточний рахунок,26006010004725,"22427,8",Блок Петра Порошенка,Волинська обласна організація,39402400,Волинська область,2016-09-30,3,2016,
"АТ ""Ощадбанк""",поточний рахунок,26005300484468,"103,58",Блок Петра Порошенка,Дніпропетровська обласна організація,39795490,Дніпропетровська область,2016-09-30,3,2016,
"АТ ""Ощадбанк""",поточний рахунок,26006300913474,"10712,28",Блок Петра Порошенка,Донецька обласна організація,39645186,Донецька область,2016-09-30,3,2016,
"АТ ""Ощадбанк""",поточний рахунок,26000300890814,"45273,78",Блок Петра Порошенка,Житомирська обласна організація,39682762,Житомирська область,2016-09-30,3,2016,
"АТ ""Комінвестбанк""",поточний рахунок,26006015000808,"128,88",Блок Петра Порошенка,Закарпатська обласна організація,39950317,Закарпатська область,2016-09-30,3,2016,
"АТ ""Укрексімбанк""",поточний рахунок,2600501759900,"1045,47",Блок Петра Порошенка,Запорізька обласна організація,39434317,Запорізька область,2016-09-30,3,2016,
"АТ ""Укрсиббанк""",поточний рахунок,26007557484900,"34997,76",Блок Петра Порошенка,Івано-Франківська обласна організація,39655372,Івано-Франківська область,2016-09-30,3,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26008011649608,"25056,59",Блок Петра Порошенка,Київська міська організація,39154804,Київ,2016-09-30,3,2016,
