Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік,Примітки
"ПАТ КБ ""Приватбанк""",поточний рахунок,26042051507919,0,Європейська солідарність,Черкаська обласна організація,39602603,Черкаська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,29240051504238,0,Європейська солідарність,Черкаська обласна організація,39602603,Черкаська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009054713048,"304,56",Європейська солідарність,Рівненська обласна організація,39757256,Рівненська область,2019-09-30,3,2019,поточний рахунок
"ПАТ КБ ""Приватбанк""",поточний рахунок,26043054707946,0,Європейська солідарність,Рівненська обласна організація,39757256,Рівненська область,2019-09-30,3,2019,Соцстрах.
"ПАТ КБ ""Приватбанк""",поточний рахунок,26046054702335,0,Європейська солідарність,Рівненська обласна організація,39757256,Рівненська область,2019-09-30,3,2019,Соцстрах
"АБ ""Укргазбанк""",поточний рахунок,26001266565,"121,42",Європейська солідарність,Чернівецька обласна організація,39692702,Чернівецька область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009052321812,"166,37",Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26048052305907,0,Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2019-09-30,3,2019,
"ПАТ ""МІБ""",поточний рахунок,26004010318212,"21765,9",Європейська солідарність,Львівська обласна організація,39702118,Львівська область,2019-09-30,3,2019,розрахунковий
"ПАТ ""МІБ""",поточний рахунок,26048010318212,0,Європейська солідарність,Львівська обласна організація,39702118,Львівська область,2019-09-30,3,2019,соціальний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053219711,"1493,29",Європейська солідарність,Миколаївська обласна організація,26029188,Миколаївська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26041053203743,0,Європейська солідарність,Миколаївська обласна організація,26029188,Миколаївська область,2019-09-30,3,2019,соціальний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053718941,"1273,92",Європейська солідарність,Луганська обласна організація,39825996,Луганська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26043053705040,0,Європейська солідарність,Луганська обласна організація,39825996,Луганська область,2019-09-30,3,2019,для соціальних виплат
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002050282114,"145,09",Європейська солідарність,Дніпропетровська обласна організація,39795490,Дніпропетровська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26044050222897,0,Європейська солідарність,Дніпропетровська обласна організація,39795490,Дніпропетровська область,2019-09-30,3,2019,рахунок для соцiальних виплат
"АБ ""Укргазбанк""",поточний рахунок,26003924420903,"1443,01",Європейська солідарність,Івано-Франківська обласна організація,39655372,Івано-Франківська область,2019-09-30,3,2019,поточний
"АБ ""Укргазбанк""",поточний рахунок,26042903290223,0,Європейська солідарність,Івано-Франківська обласна організація,39655372,Івано-Франківська область,2019-09-30,3,2019,ФСС з ТВП
"АТ ""Ощадбанк""",поточний рахунок,26004300644298,0,Європейська солідарність,Дніпровська міська організація,41146881,Дніпропетровська область,2019-09-30,3,2019,поточний
"АТ ""Ощадбанк""",поточний рахунок,26048300644298,0,Європейська солідарність,Дніпровська міська організація,41146881,Дніпропетровська область,2019-09-30,3,2019,соціальний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005050304679,"933,38",Європейська солідарність,Дніпровська міська організація,41146881,Дніпропетровська область,2019-09-30,3,2019,поточний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26044050219770,0,Європейська солідарність,Дніпровська міська організація,41146881,Дніпропетровська область,2019-09-30,3,2019,соціальний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055016910,"613,76",Європейська солідарність,Сумська обласна організація,39587135,Сумська область,2019-09-30,3,2019,
"ПАТ ""Комінвестбанк""",поточний рахунок,26006015000808,0,Європейська солідарність,Закарпатська обласна організація,39950317,Закарпатська область,2019-09-30,3,2019,поточний
"ПАТ ""Комінвестбанк""",поточний рахунок,26040015000808,0,Європейська солідарність,Закарпатська обласна організація,39950317,Закарпатська область,2019-09-30,3,2019,поточний для отримання цільових коштів
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004054634768,0,Європейська солідарність,Кременчуцька міська організація,39957532,Полтавська область,2019-09-30,3,2019,
"ПАТ ""Банк Восток""",поточний рахунок,26003010325274,"584,85",Європейська солідарність,Одеська обласна організація,39607381,Одеська область,2019-09-30,3,2019,поточний рахунок
"ПАТ ""Банк Восток""",поточний рахунок,26047010325274,0,Європейська солідарність,Одеська обласна організація,39607381,Одеська область,2019-09-30,3,2019,рахунок для соцвиплат
"АБ ""Укргазбанк""",поточний рахунок,26000212002144,0,Європейська солідарність,Полтавська міська організація,39962153,Полтавська область,2019-09-30,3,2019,
"АБ ""Укргазбанк""",поточний рахунок,26000279199,"1786,76",Європейська солідарність,Полтавська обласна організація,26090791,Полтавська область,2019-09-30,3,2019,
"АБ ""Укргазбанк""",поточний рахунок,26045903291382,0,Європейська солідарність,Полтавська обласна організація,26090791,Полтавська область,2019-09-30,3,2019,соціальний
"ПАТ ""МІБ""",поточний рахунок,UA88380582000026003010318161,"30213,66",Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2019-09-30,3,2019,поточний рахунок
"ПАТ ""МІБ""",поточний рахунок,UA283805820000026004020318161,"1726,03",Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2019-09-30,3,2019,поточний рахунок(відкритий 12.09.2019)
"ПАТ ""МІБ""",поточний рахунок,UA653805820000026102030318161,150000,Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2019-09-30,3,2019,депозитний рахунок (відкрито 29.08.2019)
"ПАТ ""МІБ""",поточний рахунок,UA48380582000026047010318161,0,Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2019-09-30,3,2019,поточний рахунок (ФСС)
"ПАТ ""Мегабанк""",поточний рахунок,2600912063,"150,6",Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2019-09-30,3,2019,
"ПАТ ""Мегабанк""",поточний рахунок,2600420063,"253,19",Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2019-09-30,3,2019,
"АБ ""Укргазбанк""",поточний рахунок,26001266059,"42268,87",Європейська солідарність,Херсонська обласна організація,39438699,Херсонська область,2019-09-30,3,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004051416683,"24,56",Європейська солідарність,Чернігівська обласна організація,39742680,Чернігівська область,2019-09-30,3,2019,Поточний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26053051416968,0,Європейська солідарність,Чернігівська обласна організація,39742680,Чернігівська область,2019-09-30,3,2019,Картковий рахунок
"ПАТ КБ ""Приватбанк""",поточний рахунок,26044051405513,0,Європейська солідарність,Чернігівська обласна організація,39742680,Чернігівська область,2019-09-30,3,2019,Для соціальних виплат
"ПАТ ""МІБ""",поточний рахунок,UA023805820000026006020316815,"2136,69",Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,Поточний
"ПАТ ""МІБ""",поточний рахунок,UA223805820000026049010316815,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,Соціальний
"ПАТ ""МІБ""",рахунок виборчого фонду кандидата,26416030316815,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26432500244990,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ ""МІБ""",рахунок виборчого фонду кандидата,26431010526882,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26434055301572,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26438055302823,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26434500725569,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26434500407263,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439055500131,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432055500525,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Банк інвестицій та заощаджень""",рахунок виборчого фонду кандидата,2643309832101,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26438055501089,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26431050500672,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432050500109,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26437050000143,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26437050500933,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432050000966,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26437053500373,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26436053500868,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26433053500526,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26431500524941,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26431500524941,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26431500733936,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26436500834340,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432053600908,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,264330053600253,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26435500735893,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,264335500621811,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26432500731652,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26438500729301,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26430500958502,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26436053800254,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26430000000,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Райффайзен банк Аваль""",рахунок виборчого фонду кандидата,264311000009,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26431055700251,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439055700769,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439055700662,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432055700982,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26438500732786,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26436500802986,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Райффайзен банк Аваль""",рахунок виборчого фонду кандидата,264381000014,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Укрексімбанк""",рахунок виборчого фонду кандидата,26438020000002,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26432500726813,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26433052500201,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26433052500546,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,9336500,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26431053000688,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26438053000528,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26435500701035,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26431053000279,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26430053000270,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АБ ""Укргазбанк""",рахунок виборчого фонду кандидата,26439924415571,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26437053700059,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26437053701188,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Райффайзен банк Аваль""",рахунок виборчого фонду кандидата,264351000014,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26430053700449,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26437053700077,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439053700525,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26438053700247,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26430053200960,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439053200013,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26435053201016,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26430053200863,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26436053200663,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26431053200862,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ ""Банк Восток""",рахунок виборчого фонду кандидата,26438010284786,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ ""Банк Восток""",рахунок виборчого фонду кандидата,26439010358417,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ ""Банк Восток""",рахунок виборчого фонду кандидата,26432020289904,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ ""Банк Восток""",рахунок виборчого фонду кандидата,26437010336516,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Райффайзен банк Аваль""",рахунок виборчого фонду кандидата,264381000010,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26430054200089,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26438052200252,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АБ ""Укргазбанк""",рахунок виборчого фонду кандидата,26430924415592,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26436054200793,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26438054200467,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АБ ""Укргазбанк""",рахунок виборчого фонду кандидата,26438924415624,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26433054200343,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26437054700399,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26437055000985,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26435055000802,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26434055000290,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26439500887813,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26435055000802,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439055100523,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26437055100785,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439055100589,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26434055101981,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,2643905210013,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26435052100337,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432052100277,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26436052100790,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26439500566548,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Райффайзен банк Аваль""",рахунок виборчого фонду кандидата,264321000005,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26434052100844,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26434052200632,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26438052200092,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26431051501388,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26436051501190,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26431051500419,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26431051500721,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26433051500741,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432051500021,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26431051500209,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Ощадбанк""",рахунок виборчого фонду кандидата,26430500729523,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26430051500114,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26434051500002,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26435051400600,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26433052600826,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439053000107,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26436056200379,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"АТ ""Райффайзен банк Аваль""",рахунок виборчого фонду кандидата,264371000018,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26430053000861,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26435052600800,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26436052600481,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432052601954,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439053000839,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26434052600308,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ ""МІБ""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,UA393805820000026007030316815,0,Європейська солідарність,Центральний офіс,21715714,Україна,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA603535860000026004051416683,"87,97",Європейська солідарність,Чернігівська обласна організація,39742680,Чернігівська область,2019-12-31,4,2019,Поточний
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA543535860000026053051416968,0,Європейська солідарність,Чернігівська обласна організація,39742680,Чернігівська область,2019-12-31,4,2019,Картковий рахунок
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA233535860000026044051405513,0,Європейська солідарність,Чернігівська обласна організація,39742680,Чернігівська область,2019-12-31,4,2019,Для соціальних виплат
"АБ ""Укргазбанк""",поточний рахунок,26000279199,"9,12",Європейська солідарність,Полтавська обласна організація,26090791,Полтавська область,2019-12-31,4,2019,
"АБ ""Укргазбанк""",поточний рахунок,26045903291382,0,Європейська солідарність,Полтавська обласна організація,26090791,Полтавська область,2019-12-31,4,2019,соціальний
"АТ ""Ощадбанк""",поточний рахунок,UA273226690000026006300913474,"455,72",Європейська солідарність,Донецька обласна організація,39645186,Донецька область,2019-12-31,4,2019,
"АТ ""Ощадбанк""",поточний рахунок,UA493226690000026040300913474,0,Європейська солідарність,Донецька обласна організація,39645186,Донецька область,2019-12-31,4,2019,лікарняні
"АТ ""Ощадбанк""",поточний рахунок,UA133116470000026000300890814,"1465,87",Європейська солідарність,Житомирська обласна організація,39682762,Житомирська область,2019-12-31,4,2019,
"АТ ""Ощадбанк""",поточний рахунок,UA703116470000026044300890814,0,Європейська солідарність,Житомирська обласна організація,39682762,Житомирська область,2019-12-31,4,2019,Для соціальних виплат
"АТ ""Ощадбанк""",поточний рахунок,UA163365030000026003300980169,0,Європейська солідарність,Коломийська міська організація,39790251,Івано-Франківська область,2019-12-31,4,2019,
