Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
"Всеукраїнське обʼєднання ""Батьківщина""",Доманівська районна організація,Миколаївська область,26029337,"56401, Миколаївська обл., Доманівський р-н, смт Доманівка, вул. Гуляницького, буд. 18","56401, Миколаївська обл., Доманівський р-н, смт Доманівка, вул. Гуляницького, буд. 18",
"Всеукраїнське обʼєднання ""Батьківщина""",Єланецька районна організація,Миколаївська область,26029277,"55500, Миколаївська обл., Єланецький р-н, смт Єланець, вул. Паркова, буд. 86","55500, Миколаївська обл., Єланецький р-н, смт Єланець, вул. Паркова, буд. 86",
"Всеукраїнське обʼєднання ""Батьківщина""",Вітовська районна організація,Миколаївська область,26029426,"54050, Миколаївська обл., м. Миколаїв, просп. БОГОЯВЛЕНСЬКИЙ, буд. 308","54050, Миколаївська обл., м. Миколаїв, просп. БОГОЯВЛЕНСЬКИЙ, буд. 308",
"Всеукраїнське обʼєднання ""Батьківщина""",Казанківська районна організація,Миколаївська область,26029372,"56000, Миколаївська обл., Казанківський р-н, смт Казанка, вул. МИРУ, буд. 198","56000, Миколаївська обл., Казанківський р-н, смт Казанка, вул. МИРУ, буд. 198",
"Всеукраїнське обʼєднання ""Батьківщина""",Кривоозерська районна організація,Миколаївська область,26029366,"55104, Миколаївська обл., Кривоозерський р-н, смт Криве Озеро, вул. КОБЗАРЯ, буд. 42","55104, Миколаївська обл., Кривоозерський р-н, смт Криве Озеро, вул. КОБЗАРЯ, буд. 42",
"Всеукраїнське обʼєднання ""Батьківщина""",Миколаївська районна організація,Миколаївська область,26029225,"57134, Миколаївська обл., Миколаївський р-н, с. Весняне, вул. Центральна, буд. 4, кімн.13","54029, Миколаївська обл., м. Миколаїв, вул. Шосейна, буд. 50","Філія Миколаївське ОУ АТ ""Ощадбанк"", код банку 326461, р/р 26008300792424"
"Всеукраїнське обʼєднання ""Батьківщина""",Новобузька районна організація,Миколаївська область,26029432,"55601, Миколаївська обл., Новобузький р-н, м. Новий Буг, вул. Василя Кука, буд. 72, корпус А","55601, Миколаївська обл., Новобузький р-н, м. Новий Буг, вул. Василя Кука, буд. 72, корпус А",
"Всеукраїнське обʼєднання ""Батьківщина""",Районна організація,Миколаївська область,26029260,"56602, Миколаївська обл., Новоодеський р-н, м. Нова Одеса, вул. Леніна, буд. 225, кв.4","56602, Миколаївська обл., Новоодеський р-н, м. Нова Одеса, пров. Рибний, буд. 10",
"Всеукраїнське обʼєднання ""Батьківщина""",Очаківська районна організація,Миколаївська область,26029248,"57500, Миколаївська обл., м. Очаків, вул. СУВОРОВА, буд. 20","57500, Миколаївська обл., м. Очаків, вул. СУВОРОВА, буд. 20",
"Всеукраїнське обʼєднання ""Батьківщина""",Первомайська районна організація,Миколаївська область,36200653,"55200, Миколаївська обл., м. Первомайськ, вул. Одеська, 113/46","55200, Миколаївська обл., м. Первомайськ, вул. Одеська, 113/46","Філія Миколаївське ОУ АТ ""Ощадбанк"", код банку 326461, р/р 26005300824146"
"Всеукраїнське обʼєднання ""Батьківщина""",Снігурівська районна організація,Миколаївська область,26029202,"57300, Миколаївська обл., Снігурівський р-н, м. Снігурівка, 200-річчя Снігурівки, буд. 114","57300, Миколаївська обл., Снігурівський р-н, м. Снігурівка, 200-річчя Снігурівки, буд. 114",
"Всеукраїнське обʼєднання ""Батьківщина""",Одеська обласна організація,Одеська область,25433349,"65045, Одеська обл., м. Одеса, вул. ПРЕОБРАЖЕНСЬКА, буд. 45","65045, Одеська обл., м. Одеса, вул. ПРЕОБРАЖЕНСЬКА, буд. 45","ПАТ ""Марфін Банк"" МФО 328168, р/р 26000283851"
"Всеукраїнське обʼєднання ""Батьківщина""",Балтська міська організація,Одеська область,40422467,"66101, Одеська обл., м. Балта, вул. ВИШНЕВА, буд. 16","66101, Одеська обл., м. Балта, вул. ВИШНЕВА, буд. 16",
"Всеукраїнське обʼєднання ""Батьківщина""",Біляївська міська організація,Одеська область,40915574,"67600, Одеська обл., м. Біляївка, вул. ОТАМАНА ГОЛОВАТОГО, буд. 145","67600, Одеська обл., м. Біляївка, вул. ОТАМАНА ГОЛОВАТОГО, буд. 145",
"Всеукраїнське обʼєднання ""Батьківщина""",Білгород-Дністровська міська організація,Одеська область,26133916,"67701, Одеська обл., м. Білгород-Дністровський, вул. Михайлівська, 7","67701, Одеська обл., м. Білгород-Дністровський, вул. Михайлівська, 7",
"Всеукраїнське обʼєднання ""Батьківщина""",Ізмаїльська міська організація,Одеська область,26134815,"68600, Одеська обл., м. Ізмаїл, просп. МИРУ, буд. 35, кв. 22","68600, Одеська обл., м. Ізмаїл, просп. МИРУ, буд. 35, кв. 22",
"Всеукраїнське обʼєднання ""Батьківщина""",Чорноморська міська організація,Одеська область,26133744,"68003, Одеська обл., м. Чорноморськ, вул. Героїв Сталінграду, буд. 16, кв. 187","68003, Одеська обл., м. Чорноморськ, вул. Героїв Сталінграду, буд. 16, кв. 187",
"Всеукраїнське обʼєднання ""Батьківщина""",Подільська міська організація,Одеська область,26133856,"66300, Одеська обл., м. Подільськ, вул. Сільськогосподарська, буд., 2","66300, Одеська обл., м. Подільськ, вул. Сільськогосподарська, буд., 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Одеська міська організація,Одеська область,26133589,"65045, Одеська обл., м. Одеса, вул. Преображенська, буд. 45","65045, Одеська обл., м. Одеса, вул. Преображенська, буд. 45","ПАО ""Марфін Банк"", МФО 328168, р/р 26004251221"
"Всеукраїнське обʼєднання ""Батьківщина""",Теплодарська міська організація,Одеська область,25828154,"65490, Одеська обл., м. Теплодар, вул. ПОЛЬОВА, буд. 2, оф. 1","65490, Одеська обл., м. Теплодар, вул. ПОЛЬОВА, буд. 2, оф. 1",
"Всеукраїнське обʼєднання ""Батьківщина""",Южненська міська організація,Одеська область,26133903,"65481, Одеська обл., м. Южне, просп. Шевченка, буд. 9, корпус Г","65481, Одеська обл., м. Южне, просп. Шевченка, буд. 9, корпус Г",
"Всеукраїнське обʼєднання ""Батьківщина""",Ананьївська районна організація,Одеська область,26133738,"66400, Одеська обл., Ананьївський р-н, м. Ананьїв, вул. НЕЗАЛЕЖНОСТІ, буд. 55","66400, Одеська обл., Ананьївський р-н, м. Ананьїв, вул. НЕЗАЛЕЖНОСТІ, буд. 55",
"Всеукраїнське обʼєднання ""Батьківщина""",Арцизька районна організація,Одеська область,26133827,"68400, Одеська обл., Арцизький р-н, м. Арциз, вул. Орджонікідзе, буд. 2-К","68400, Одеська обл., Арцизький р-н, м. Арциз, вул. Орджонікідзе, буд. 2-К",
"Всеукраїнське обʼєднання ""Батьківщина""",Балтська районна організація,Одеська область,26133804,"66101, Одеська обл., м. Балта, вул. Любомирська, 185","66101, Одеська обл., м. Балта, вул. Любомирська, 185",
"Всеукраїнське обʼєднання ""Батьківщина""",Березівська районна організація,Одеська область,26133784,"67300, Одеська обл., Березівський р-н, м. Березівка, вул. Княгині Ольги, буд. 47","67300, Одеська обл., Березівський р-н, м. Березівка, площа Шевченко,6",
"Всеукраїнське обʼєднання ""Батьківщина""",Білгород-Дністровська районна організація,Одеська область,26111091,"67701, Одеська обл., м. Білгород-Дністровський, вул. ШЕВЧЕНКА, буд. 1","67701, Одеська обл., м. Білгород-Дністровський, вул. Олімпійська,10",
"Всеукраїнське обʼєднання ""Батьківщина""",Біляївська районна організація,Одеська область,26134525,"67600, Одеська обл., м. Біляївка, вул. Отамана Головатого, буд. 145","67600, Одеська обл., м. Біляївка, вул. Отамана Головатого, буд. 145",
"Всеукраїнське обʼєднання ""Батьківщина""",Болградська районна організація,Одеська область,34670417,"68702, Одеська обл., Болградський р-н, м. Болград, вул. ЛЕНІНА, буд. 107-А","68702, Одеська обл., Болградський р-н, м. Болград, вул. ЛЕНІНА, буд. 107-А",
"Всеукраїнське обʼєднання ""Батьківщина""",Великомихайлівська районна організація,Одеська область,26133715,"67100, Одеська обл., Великомихайлівський р-н, смт Велика Михайлівка, вул. Центральна, буд. 150А","67100, Одеська обл., Великомихайлівський р-н, смт Велика Михайлівка, вул. Центральна, буд. 150А",
"Всеукраїнське обʼєднання ""Батьківщина""",Іванівська районна організація,Одеська область,33468204,"67200, Одеська обл., Іванівський р-н, смт Іванівка, вул. ШЕВЧЕНКА, буд. 4 А","67200, Одеська обл., Іванівський р-н, смт Іванівка, вул. ШЕВЧЕНКА, буд. 4 А",
"Всеукраїнське обʼєднання ""Батьківщина""",Ізмаїльська районна організація,Одеська область,33799243,"68600, Одеська обл., м. Ізмаїл, пр-т Миру, буд. 35, кв. 22","68600, Одеська обл., м. Ізмаїл, пр-т Миру, буд. 35, кв. 22",
"Всеукраїнське обʼєднання ""Батьківщина""",Кілійська районна організація,Одеська область,26133939,"68303, Одеська обл., Кілійський р-н, м. Кілія, вул. ПОКРОВСЬКА, буд. 29","68303, Одеська обл., Кілійський р-н, м. Кілія, вул. ПОКРОВСЬКА, буд. 29",
"Всеукраїнське обʼєднання ""Батьківщина""",Кодимська районна організація,Одеська область,26133849,"66000 Одеська обл., Кодимський р-н, м. Кодима, вул. СОБОРНА, буд. 89, оф. 1","66000 Одеська обл., Кодимський р-н, м. Кодима, вул. СОБОРНА, буд. 89, оф. 1",
"Всеукраїнське обʼєднання ""Батьківщина""",Лиманська районна організація,Одеська область,26134382,"67500, Одеська обл., Лиманський р-н, смт Доброслав, вул. ПЕРШОТРАВНЕВА , буд. 3А","67500, Одеська обл., Лиманський р-н, смт Доброслав, вул. ПЕРШОТРАВНЕВА , буд. 3А",
"Всеукраїнське обʼєднання ""Батьківщина""",Подільська районна організація,Одеська область,34611770,"66300, Одеська обл., м. Подільськ, вул. 50 РОКІВ Соборна, буд. 245А","66300, Одеська обл., м. Подільськ, вул. 50 РОКІВ Соборна, буд. 245А",
"Всеукраїнське обʼєднання ""Батьківщина""",Окнянська районна організація,Одеська область,26133796,"67900, Одеська обл., Окнянський р-н, смт Окни, вул. Європейська, буд. 24-А","67900, Одеська обл., Окнянський р-н, смт Окни, вул. Європейська, буд. 24-А",
"Всеукраїнське обʼєднання ""Батьківщина""",Любашівська районна організація,Одеська область,26133721,"66502, Одеська обл., Любашівський р-н, смт Любашівка, вул. РАДЯНСЬКА, буд. 101","66502, Одеська обл., Любашівський р-н, смт Любашівка, вул. РАДЯНСЬКА, буд. 101",
"Всеукраїнське обʼєднання ""Батьківщина""",Миколаївська районна організація,Одеська область,26133862,"67000, Одеська обл., Миколаївський р-н, смт Миколаївка, вул. ЦЕНТРАЛЬНА, буд. 14, кв. 3","67000, Одеська обл., Миколаївський р-н, смт Миколаївка, вул. ЦЕНТРАЛЬНА, буд. 14, кв. 3",
"Всеукраїнське обʼєднання ""Батьківщина""",Овідіопольська районна організація,Одеська область,26133922,"67801, Одеська обл., Овідіопольський р-н, смт Овідіополь, вул. Вертелецького, буд. 1Г","67801, Одеська обл., Овідіопольський р-н, смт Овідіополь, вул. Вертелецького, буд. 1Г",
"Всеукраїнське обʼєднання ""Батьківщина""",Роздільнянська районна організація,Одеська область,40401960,"67400, Одеська обл., Роздільнянський р-н, м. Роздільна, ЄВРОПЕЙСЬКА, буд. 40","67400, Одеська обл., Роздільнянський р-н, м. Роздільна, ЄВРОПЕЙСЬКА, буд. 40",
"Всеукраїнське обʼєднання ""Батьківщина""",Ренійська районна організація,Одеська область,26134809,"68800, Одеська обл., Ренійський р-н, м. Рені, вул. 28 ЧЕРВНЯ, буд. 134","68800, Одеська обл., Ренійський р-н, м. Рені, вул. 28 ЧЕРВНЯ, буд. 134",
"Всеукраїнське обʼєднання ""Батьківщина""",Савранська районна організація,Одеська область,26249458,"66200, Одеська обл., Савранський р-н, смт Саврань, вул. Центральна, буд. 3","66200, Одеська обл., Савранський р-н, смт Саврань, вул. Центральна, буд. 3",
"Всеукраїнське обʼєднання ""Батьківщина""",Саратська районна організація,Одеська область,26109680,"68200, Одеська обл., Саратський р-н, смт Сарата, вул. КРІСТІАНА ВЕРНЕРА, буд. 96","68200, Одеська обл., Саратський р-н, смт Сарата, вул. КРІСТІАНА ВЕРНЕРА, буд. 96",
"Всеукраїнське обʼєднання ""Батьківщина""",Тарутинська районна організація,Одеська область,26133891,"68500, Одеська обл., Тарутинський р-н, смт Тарутине, вул. ЛЕНІНА, буд. 158","68500, Одеська обл., Тарутинський р-н, смт Тарутине, вул. ЛЕНІНА, буд. 158",
"Всеукраїнське обʼєднання ""Батьківщина""",Татарбунарська районна організація,Одеська область,36714288,"68100, Одеська обл., Татарбунарський р-н, м. Татарбунари, вул. Лесі Українки, буд. 22","68100, Одеська обл., Татарбунарський р-н, м. Татарбунари, вул. Лесі Українки, буд. 22",
"Всеукраїнське обʼєднання ""Батьківщина""",Захарівська районна організація,Одеська область,26133833,"66700, Одеська обл., Захарівський р-н, смт Захарівка, вул. 1 ТРАВНЯ, буд. 37","66700, Одеська обл., Захарівський р-н, смт Захарівка, вул. 1 ТРАВНЯ, буд. 37",
"Всеукраїнське обʼєднання ""Батьківщина""",Ширяївська районна організація,Одеська область,26133690,"66800, Одеська обл., Ширяївський р-н, смт Ширяєве, вул. КОРОБЧЕНКО, буд. 23","66800, Одеська обл., Ширяївський р-н, смт Ширяєве, вул. КОРОБЧЕНКО, буд. 23",
"Всеукраїнське обʼєднання ""Батьківщина""",Полтавська обласна організація,Полтавська область,25784681,"36000, Полтавська обл., м. Полтава, вул. КОНСТИТУЦІЇ, буд. 11, оф. 2","36000, Полтавська обл., м. Полтава, вул. КОНСТИТУЦІЇ, буд. 11, оф. 2","ПАТ КБ ""Приватбанк"" МФО 331401, ЄДРПОУ 25784681, р/р 26002300724001"
"Всеукраїнське обʼєднання ""Батьківщина""",Комсомольська міська організація,Полтавська область,25913032,"39803, Полтавська обл., м. Горішні Плавні, просп. Героїв Дніпра, буд. 54, кв.224","39803, Полтавська обл., м. Горішні Плавні, просп. Героїв Дніпра, буд. 54, кв.224",
"Всеукраїнське обʼєднання ""Батьківщина""",Кременчуцька міська організація,Полтавська область,25913061,"39603, Полтавська обл., м. Кременчук, вул. Бригадна, буд. 24А","39603, Полтавська обл., м. Кременчук, вул. Бригадна, буд. 24А",
"Всеукраїнське обʼєднання ""Батьківщина""",Лубенська міська організація,Полтавська область,25913279,"37500, Полтавська обл., м. Лубни, вул. Радянська, буд. 13, кв.3","37500, Полтавська обл., м. Лубни, вул. Радянська, буд. 13, кв.3",
"Всеукраїнське обʼєднання ""Батьківщина""",Зіньківська міська організація,Полтавська область,37263054,"38100, Полтавська обл., Зіньківський р-н, м. Зіньків, вул. Воздвиженська буд. 64, кв.45","38100, Полтавська обл., Зіньківський р-н, м. Зіньків, вул. Воздвиженська буд. 64, кв.45",
"Всеукраїнське обʼєднання ""Батьківщина""",Миргородська міська організація,Полтавська область,25913055,"37600, Полтавська обл., м. Миргород, вул. ГОГОЛЯ, буд. 111","37600, Полтавська обл., м. Миргород, вул. ГОГОЛЯ, буд. 111",
"Всеукраїнське обʼєднання ""Батьківщина""",Полтавська міська організація,Полтавська область,25867697,"36020, Полтавська обл., м. Полтава, вул. Конституції, буд. 11, оф. 2","36020, Полтавська обл., м. Полтава, вул. Конституції, буд. 11, оф. 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Автозаводська районна організація,Полтавська область,25913150,"39603, Полтавська обл., м. Кременчук, вул. Бригадна, буд. 24А","39603, Полтавська обл., м. Кременчук, вул. Бригадна, буд. 24А",
"Всеукраїнське обʼєднання ""Батьківщина""",Крюківська районна організація,Полтавська область,25913262,"39621, Полтавська обл., м. Кременчук, вул. Чумацький шлях, буд. 11","39621, Полтавська обл., м. Кременчук, вул. Чумацький шлях, буд. 11",
"Всеукраїнське обʼєднання ""Батьківщина""",Київська районна організація,Полтавська область,25913090,"36009, Полтавська обл., м. Полтава, вул. Дослідна, буд. 5, кв 45","36009, Полтавська обл., м. Полтава, вул. Дослідна, буд. 5, кв 45",
"Всеукраїнське обʼєднання ""Батьківщина""",Ленінська районна організація,Полтавська область,25913026,"36022, Полтавська обл., м. Полтава, вул. Старий Поділ, буд. 8, оф. 2","36022, Полтавська обл., м. Полтава, вул. Старий Поділ, буд. 8, оф. 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Октябрьська районна організація,Полтавська область,25913167,"36020, Полтавська обл., м. Полтава, вул. Конституції, буд. 11, оф. 2","36020, Полтавська обл., м. Полтава, вул. Конституції, буд. 11, оф. 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Великобагачанська районна організація,Полтавська область,25913121,"38300, Полтавська обл., Великобагачанський р-н, смт. Велика Багачка, вул. Європейська, буд. 60","38300, Полтавська обл., Великобагачанський р-н, смт. Велика Багачка, вул. Європейська, буд. 60",
"Всеукраїнське обʼєднання ""Батьківщина""",Гадяцька районна організація,Полтавська область,25913291,"37300, Полтавська обл., м. Гадяч, вул. с. Швидкого, буд. 9","37300, Полтавська обл., м. Гадяч, вул. с. Швидкого, буд. 9",
"Всеукраїнське обʼєднання ""Батьківщина""",Глобинська районна організація,Полтавська область,25913316,"39001, Полтавська обл., Глобинський р-н, м. Глобине, пров. Новий, буд. 5","39001, Полтавська обл., Глобинський р-н, м. Глобине, пров. Новий, буд. 5",
"Всеукраїнське обʼєднання ""Батьківщина""",Гребінківська районна організація,Полтавська область,25941887,"37400, Полтавська обл. Гребінківський р-н, м. Гребінка, вул. Локомотивна, буд 28-В, кв. 3","37400, Полтавська обл. Гребінківський р-н, м. Гребінка, вул. Локомотивна, буд 28-В, кв. 3",
"Всеукраїнське обʼєднання ""Батьківщина""",Диканська районна організація,Полтавська область,25913204,"38522, Полтавська обл., Диканський р-н, с. Писарівщина, вул. Технікумівська, буд. 12","38522, Полтавська обл., Диканський р-н, с. Писарівщина, вул. Технікумівська, буд. 12",
"Всеукраїнське обʼєднання ""Батьківщина""",Зіньківська районна організація,Полтавська область,25913115,"38100, Полтавська обл., Зіньківський р-н, м. Зіньків, вул. Воздвиженська буд. 64, кв. 45","38100, Полтавська обл., Зіньківський р-н, м. Зіньків, вул. Воздвиженська буд. 64, кв. 45",
"Всеукраїнське обʼєднання ""Батьківщина""",Карлівська районна організація,Полтавська область,25913301,"39500, Полтавська обл., Карлівський р-н, м. Карлівка, пров. СПАРТАКА, буд. 1","39500, Полтавська обл., Карлівський р-н, м. Карлівка, пров. СПАРТАКА, буд. 1",
"Всеукраїнське обʼєднання ""Батьківщина""",Кобеляцька районна організація,Полтавська область,25913049,"39200, Полтавська обл., Кобеляцький р-н, м. Кобеляки, пров. Абрикосовий, буд. 30","39200, Полтавська обл., Кобеляцький р-н, м. Кобеляки, пров. Абрикосовий, буд. 30",
"Всеукраїнське обʼєднання ""Батьківщина""",Козельщинська районна організація,Полтавська область,25913345,"39100, Полтавська обл., Козельщинський р-н, смт Козельщина, вул. Радянська, буд. 75","39100, Полтавська обл., Козельщинський р-н, смт Козельщина, вул. Радянська, буд. 75",
"Всеукраїнське обʼєднання ""Батьківщина""",Котелевська районна організація,Полтавська область,37127213,"38600, Полтавська обл. , Котелевський р-н, смт Котельва, вул. Колонтаївська, буд. 2","38600, Полтавська обл. , Котелевський р-н, смт Котельва, вул. Колонтаївська, буд. 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Кременчуцька районна організація,Полтавська область,25913003,"39763, Полтавська обл., Кременчуцький р-н, с. Камʼяні Потоки, вул. Боброва, буд. 32","39763, Полтавська обл., Кременчуцький р-н, с. Камʼяні Потоки, вул. Боброва, буд. 32",
"Всеукраїнське обʼєднання ""Батьківщина""",Лубенська районна організація,Полтавська область,25913078,"37500, Полтавська обл., м. Лубни, просп. Володимирський, буд. 1/5, оф. 10","37500, Полтавська обл., м. Лубни, просп. Володимирський, буд. 1/5, оф. 10",
"Всеукраїнське обʼєднання ""Батьківщина""",Машівська районна організація,Полтавська область,25913182,"39400, Полтавська обл., Машівський р-н, смт Машівка, вул. НЕЗАЛЕЖНОСТІ, буд. 108","39400, Полтавська обл., Машівський р-н, смт Машівка, вул. НЕЗАЛЕЖНОСТІ, буд. 108",
"Всеукраїнське обʼєднання ""Батьківщина""",Миргородська районна організація,Полтавська область,25913256,"37600, Полтавська обл.,м. Миргород, вул. Д. Гурамішвілі, буд. 45, кв. 5","37600, Полтавська обл.,м. Миргород, вул. Кашинського, буд. 21",
"Всеукраїнське обʼєднання ""Батьківщина""",Новосанжарська районна організація,Полтавська область,25913173,"39323, Полтавська обл., Новосанжарський р-н, с. Руденківка, вул. Остапа Вишні, буд. 2","39323, Полтавська обл., Новосанжарський р-н, с. Руденківка, вул. Остапа Вишні, буд. 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Оржицька районна організація,Полтавська область,25913227,"37700, Полтавська обл., Оржицький р-н, смт Оржиця, вул. Незалежності, буд. 35","37700, Полтавська обл., Оржицький р-н, смт Оржиця, вул. Незалежності, буд. 35",
"Всеукраїнське обʼєднання ""Батьківщина""",Пирятинська районна організація,Полтавська область,25913084,"37044, Полтавська обл., Пирятинський р-н, село Вікторія, пров. Миру, буд. 3","37044, Полтавська обл., Пирятинський р-н, село Вікторія, пров. Миру, буд. 3",
"Всеукраїнське обʼєднання ""Батьківщина""",Полтавська районна організація,Полтавська область,25913322,"38751, Полтавська обл., Полтавський р-н, село Розсошенці, вул. Коцюбинського, буд. 10 А","38751, Полтавська обл., Полтавський р-н, село Розсошенці, вул. Коцюбинського, буд. 10 А",
"Всеукраїнське обʼєднання ""Батьківщина""",Решетилівська районна організація,Полтавська область,25913144,"38400, Полтавська обл., Решетилівський р-н, смт Решетилівка, вул япокровська, буд. 19","38400, Полтавська обл., Решетилівський р-н, смт Решетилівка, вул япокровська, буд. 19",
"Всеукраїнське обʼєднання ""Батьківщина""",Семенівська районна організація,Полтавська область,25913018,"38200, Полтавська обл., Семенівський р-н, смт. Семенівка, вул. Шевченка, буд. 8","38200, Полтавська обл., Семенівський р-н, смт. Семенівка, вул. Шевченка, буд. 8",
"Всеукраїнське обʼєднання ""Батьківщина""",Хорольська районна організація,Полтавська область,25913109,"37800, Полтавська обл., Хорольський р-н, м. Хорол, вул. КАРЛА МАРКСА, буд. 88, корпус 2","37800, Полтавська обл., Хорольський р-н, м. Хорол, вул. КАРЛА МАРКСА, буд. 88, корпус 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Чорнухинська районна організація,Полтавська область,25913196,"37100, Полтавська обл., Чорнухинський р-н, село Кізлівка, вул. ЦЕНТРАЛЬНА, буд. 102","37100, Полтавська обл., Чорнухинський р-н, село Кізлівка, вул. ЦЕНТРАЛЬНА, буд. 102",
"Всеукраїнське обʼєднання ""Батьківщина""",Чутівська районна організація,Полтавська область,25913210,"38800, Полтавська обл., Чутівський р-н, смт Чутове, вул. ПОЛТАВСЬКИЙ ШЛЯХ, буд. 79","38800, Полтавська обл., Чутівський р-н, смт Чутове, вул. ПОЛТАВСЬКИЙ ШЛЯХ, буд. 79",
"Всеукраїнське обʼєднання ""Батьківщина""",Шишацька районна організація,Полтавська область,25913138,"38041, Полтавська обл., Шишацький р-н, село Велика Бузова, вул. ШКІЛЬНА , буд. 16","38041, Полтавська обл., Шишацький р-н, село Велика Бузова, вул. ШКІЛЬНА , буд. 16",
"Всеукраїнське обʼєднання ""Батьківщина""",Лохвицька районна організація,Полтавська область,25913233,"37200, Полтавська обл., Лохвицький р-н, м. Лохвиця, вул. Шевченка, буд. 13, оф. 2","37200, Полтавська обл., Лохвицький р-н, м. Лохвиця, вул. Шевченка, буд. 13, оф. 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Рівненська обласна організація,Рівненська область,25797672,"33003, Рівненська обл., м. Рівне, вул. СИМОНА ПЕТЛЮРИ, буд. 1","33003, Рівненська обл., м. Рівне, вул. СИМОНА ПЕТЛЮРИ, буд. 1","Рівненське ОУ АТ Ощадбанк м. Рівне, МФО 333368, № 26004301975917"
"Всеукраїнське обʼєднання ""Батьківщина""",Дубенська міська організація,Рівненська область,25930378,"35600, Рівненська обл., м. Дубно, вул. Грушевського, 55А","35600, Рівненська обл., м. Дубно, вул. Грушевського, 55А","Ощадний Банк, МФО 333368, р/р260013012638"
"Всеукраїнське обʼєднання ""Батьківщина""",Вараська міська організація,Рівненська область,25930770,"34400, Рівненська обл., м. Вараш, МІКРОр-н БУДІВЕЛЬНИКІВ, буд. 2, приміщення 156,158","34400, Рівненська обл., м. Вараш, МІКРОр-н БУДІВЕЛЬНИКІВ, буд. 2, приміщення 156,158",
"Всеукраїнське обʼєднання ""Батьківщина""",Острозька міська організація,Рівненська область,25930303,"35800, Рівненська обл., м. Острог, просп. Незалежності,1","35800, Рівненська обл., м. Острог, просп. Незалежності,1",
"Всеукраїнське обʼєднання ""Батьківщина""",Рівненська міська організація,Рівненська область,25930384,"33028, Рівненська обл., м. Рівне, вул. СИМОНА ПЕТЛЮРИ, буд. 1","33028, Рівненська обл., м. Рівне, вул. СИМОНА ПЕТЛЮРИ, буд. 1",
"Всеукраїнське обʼєднання ""Батьківщина""",Березнівська районна організація,Рівненська область,25930786,"34600, Рівненська обл., Березнівський р-н, м. Березне, вул. Корецька, буд. 85","34600, Рівненська обл., Березнівський р-н, м. Березне, вул. Корецька, буд. 85",
"Всеукраїнське обʼєднання ""Батьківщина""",Володимирецька районна організація,Рівненська область,25930311,"34300, Рівненська обл., Володимирецький р-н, смт Володимирець, вул. Шкільна, буд. 5.","34300, Рівненська обл., Володимирецький р-н, смт Володимирець, вул. Шкільна, буд. 5.","ПАТ КБ ""Приватбанк"" МФО 333391, р/р 26009054729281"
"Всеукраїнське обʼєднання ""Батьківщина""",Гощанська районна організація,Рівненська область,25930556,"35433, Рівненська обл., Гощанський р-н, смт Горбаків , вул. Центральна, буд. 13А","35433, Рівненська обл., Гощанський р-н, смт Горбаків , вул. Центральна, буд. 13А",
"Всеукраїнське обʼєднання ""Батьківщина""",Демидівська районна організація,Рівненська область,25930295,"35200, Рівненська обл., Демидівський р-н, село Дубляни, вул. СВІТАНКОВА, буд. 6","35200, Рівненська обл., Демидівський р-н, село Дубляни, вул. СВІТАНКОВА, буд. 6",
"Всеукраїнське обʼєднання ""Батьківщина""",Дубенська районна організація,Рівненська область,25930792,"35600,Рівненська обл, м. Дубно вул. Городня,14","35600,Рівненська обл, м. Дубно вул. Городня,14","Рівненське обласне управління АТ ""Ощадбанк"", 333368, №26005300004866"
"Всеукраїнське обʼєднання ""Батьківщина""",Дубровицька районна організація,Рівненська область,25930540,"34100, Рівненська обл., Дубровицький р-н, м. Дубровиця, вул. Володимирська,47","34100, Рівненська обл., Дубровицький р-н, м. Дубровиця, вул. Володимирська,47",
"Всеукраїнське обʼєднання ""Батьківщина""",Зарічненська районна організація,Рівненська область,25930800,"34000, Рівненська обл., Зарічненський р-н, смт Зарічне, вул. ГРУШЕВСЬКОГО, буд. 2","34000, Рівненська обл., Зарічненський р-н, смт Зарічне, вул. ГРУШЕВСЬКОГО, буд. 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Здолбунівська районна організація,Рівненська область,25930289,"35705, Рівненська обл., Здолбунівський р-н, м. Здолбунів, вул. Незалежності, 11","35705, Рівненська обл., Здолбунівський р-н, м. Здолбунів, вул. Незалежності, 11","АТ ""Ощадбанк"", МФО 333368, №26009300025272"
"Всеукраїнське обʼєднання ""Батьківщина""",Корецька районна організація,Рівненська область,25930272,"34700, Рівненська обл., Корецький р-н, м. Корець, вул. Лесі Українки, буд. 2А","34700, Рівненська обл., Корецький р-н, м. Корець, вул. Лесі Українки, буд. 2А",
